global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
700.9418423845357	-1.0574849337490375	491319.46640542726	1.1182743851062067	793.8709873473074	-0.5286397784948349	0.2794600154070681	630231.1445517887	691.1671469003852	-1.291944636159883	477712.02495441865	1.6691209429022924	705.9165363908825	512.035345982336	1.006484	23.26557	0.2049252	0.128472	0.0205389675	0.0566249892	-0.0852779582	0.0809248912	0.0238450436	0.0293849739	0.1442057237	-0.0258480442	-0.0842661927	0.0125338371	0.0505028308	-0.0269962508	0.0626812122	0.0640507201	0.0892427362	0.0084231021	0.0037790467	0.025029497	-0.0852645149	0.0414653149	0.0882966825	0.0876599911	0.0294546616	0.0890888957	0.1008673306	0.0376957744	0.0180819667	0.1154381599	0.0151821675	0.0409587681	-0.0295281049	0.0740785419	-0.0041319536	-0.0236185563	0.0746214404	0.1150634518	0.0149634126	0.0725958282	0.1176532276	-0.0151802203	-0.1330781157	-0.0228089238	0.0165995341	-0.1541387829	0.0412967818	-0.0335468542	0.0682564765	0.0116880753	0.0399223937	0.1023229378	-0.0115004922	0.0357135519	-0.0405619537	0.0660507359	0.0263977379	-0.0353819488	-0.0145906962	0.0062780816	-0.0548985241	-0.0484895081	0.0613947902	0.0395319252	0.0866072991	-0.0732678154	-0.1304107368	-0.0430484624	0.0131239995	0.0529512891	0.0798853526	0.0362874148	0.0035360932	0.0516222937	-0.0050785129	0.000372113	0.0660165556	-0.0239420827	-0.1145975625	-0.0272173793	-0.0497600755	-0.0252229271	-0.0408267906	0.1191656965	-0.0525391775	0.0102073128	0.0837216401	0.1103764781	0.0259865763	-0.0317285022	0.0133648666	0.0121271185	-0.157372806	-0.0432292524	-0.0234643851	-0.056233228	-0.0806347097	-0.0054114718	0.1713191504	-0.0833416924	0.004835384	0.0763617167	0.0	0.0	-0.0351739	0.0082028999999999	6.728756840999998e-05	0.00123720324121	0.33718	0.0914309999999999	0.1136903523999999	0.0083596277609999	0.9339400000000002	0.0884840000000002	0.007829418256	0.8722439236000004	0.000354375	-0.000137433	1.25581640625e-07	1.8887829489000017e-08	0.000774158	6.937300000000007e-05	5.993206089640001e-07	4.812613129000011e-09	-0.00198197	-0.0001293399999999	3.9282050809e-06	1.672883559999998e-08	0.0
702.3957092961705	1.4538669116348046	493359.7324376704	2.113728996746525	791.6114200060355	-2.259567341271918	5.105644569742644	626648.6402839719	692.2863580337212	1.1192111333359662	479260.4015195936	1.252633560983178	707.0667813343221	509.8495734937784	0.952834	22.025423	0.29517645	0.174409	0.0134334948	-0.0761641204	-0.0899721042	-0.06275834	-0.0642038706	0.0372821085	0.0377103967	-0.1325622162	-0.0385542185	-0.0367878372	-0.0925620146	0.0780322451	-0.0625858246	-0.047680344	-0.0129186689	-0.1333206317	-0.0505215807	-0.0117367479	-0.0417768813	-0.0204817036	-0.0798733677	-0.0769530347	0.0233900885	-0.0705870901	0.1651569857	-0.0262774757	-0.0293837398	-0.0303035731	0.0781779507	-0.0674221162	0.0061098243	0.1093064933	-0.0895112481	-0.0156178642	0.0265792811	-0.1161665222	-0.1045302329	-0.0436513008	0.0675216258	0.0539789977	-0.0040549993	0.123115208	-0.1268241916	0.0671675332	0.0754332651	-0.0937425298	0.0516124373	-0.0068647741	0.0348476329	0.0266433179	0.1116246416	0.0059127098	0.1242209611	-0.1184050239	0.0300013098	-0.0381254228	-0.0350135193	-0.0495251188	0.0146823697	0.1100165585	0.0298575721	0.0267376597	0.0453968305	-0.0876464351	0.0636742696	0.0814426673	0.0854953266	-0.0769218216	-0.0673240259	0.0287379751	0.0417422942	0.0806244075	0.0685384052	-0.0257074701	0.0452441163	0.0650777141	-0.0368947946	-0.0289208634	0.1117256578	0.0181632964	0.0919374011	-0.0722345444	0.002200819	0.0292150884	0.0321668283	0.1176098561	-0.104164398	-0.0516976494	0.1361765857	0.0145576586	0.0432307509	-0.0790087589	0.0126187375	-0.1437448131	0.0285153012	-0.0499540923	0.0085841531	-0.0849971703	0.0096622851	0.0707724105	0.0	0.0	-0.0653417	-0.0301678	0.00091009615684	0.00426953775889	0.190905	-0.146275	0.0364447190249999	0.0213963756249999	0.8591109999999998	-0.0748290000000003	0.005599379241	0.7380717103209997	0.00119875	0.000844375	1.4370015625e-06	7.12969140625e-07	0.000775146	9.879999999999438e-07	6.00851321316e-07	9.76143999999889e-13	-0.0020147	-3.272999999999991e-05	4.059016089999999e-06	1.0712528999999943e-09	0.0
700.6775218912389	-1.718187404931541	490948.9896836477	2.952167958465384	790.7364389782256	-0.8749810278098948	0.7655917990272599	625264.115927965	691.1929051922328	-1.0934528414883289	477747.632188079	1.1956391165589004	705.477979386835	514.7341567326964	1.027156	23.743422	0.15219215	0.117805	0.0494396849	-0.1271125196	-0.0220962347	0.1347091009	0.1433274715	5.6286e-05	0.0197487068	-0.0673254447	-0.0787999534	-0.0961828116	0.0067510409	-0.0769229899	0.0323783462	0.0183638793	-0.1008569358	0.0338250215	0.0198695508	0.0844162598	-0.0109642977	0.0517040774	-0.0194119904	-0.0677797151	-0.0284052138	-0.1645436626	0.0559731533	-0.1335435905	-0.0751415002	0.0710946688	0.0583461227	-0.1494224845	0.0233519038	0.028824957	-0.0102339638	0.1133302093	0.0228582653	-0.1028972026	0.1863525762	0.0067296914	-0.0133398543	-0.1767429075	-0.0610659089	-0.1074847828	0.0695668829	-0.1652765716	0.0231600024	-0.0123788619	0.0904709907	-0.0148054892	-0.0389994255	0.0437195353	-0.0232805193	0.0744159949	-0.2275566324	-0.0770195265	-0.0437085389	0.0408238452	0.0043472435	0.1266319382	0.0208788387	0.0090618569	0.0423281424	0.0176614254	0.0930581821	-0.0387637194	0.0074636463	-0.060130725	-0.0429848031	0.0181216324	-0.0818987781	0.0529160347	0.111073357	0.0293377524	0.1115444339	0.0003788332	0.1249586627	-0.0347664835	0.0682383182	-0.0346083061	0.0049190599	-0.0092285447	0.1792270722	0.053172587	-0.0939151971	-0.1915887103	0.0058138336	-0.005978374	0.064029368	0.001352707	-0.0662919702	0.0929794929	-0.0931189535	-0.0738942436	-0.0268510092	0.1672561692	-0.1572117657	-0.0571451248	-0.0104544246	-0.0866153656	0.0144722352	0.0649037979	0.0	0.0	-0.0685219	-0.0031801999999999	1.0113672039999963e-05	0.00469525077961	0.307002	0.116097	0.094250228004	0.013478513409	0.877252	0.0181410000000001	0.000329095881	0.7695710715040001	0.00107093	-0.0001278199999999	1.1468910649000002e-06	1.6337952399999962e-08	0.000646727	-0.0001284189999999	4.182558125290001e-07	1.6491439560999992e-08	-0.00205394	-3.924000000000028e-05	4.2186695236000005e-06	1.539777600000022e-09	0.0
700.3567451389525	-0.320776752286406	490499.5704616277	0.1028977248074142	791.3595590575578	0.6231200793322387	0.3882786332670154	626249.9517117724	690.605344231538	-0.5875609606948728	476935.741481161	0.3452278825326819	705.8384438111764	509.5052429876373	1.136322	26.266872	0.1104612	0.0692621	-0.029910513	0.0148858543	-0.1762383091	0.0072553839	-0.0520247194	-0.0113602341	0.0599632936	0.0507796058	-0.125982924	0.0069639475	-0.1108709448	0.0016230103	-0.0696939674	0.0257597823	0.0918591199	0.0964545323	-0.0408443628	0.1354406798	-0.1027038679	0.0130850931	-0.1314042052	-0.0488030963	0.0107165384	0.0003300953	0.0590131106	-0.0710658811	-0.039555129	0.021011075	-0.0241213722	0.1257641758	-0.0710536093	-0.0958117701	-0.143596744	0.0935823644	-0.0474031784	0.0823530179	-0.0121528908	-0.1399026633	0.0741573685	0.0585913438	-0.1019106309	-0.0355353869	0.0089282819	0.0510355807	-0.0225561367	-0.0073129089	0.0480852254	0.0224477791	0.1212187707	0.1077263472	-0.121856283	-0.0130794555	0.0542742216	-0.0181856821	0.0175142607	-0.0977996411	0.1029761622	-0.0710638311	-0.0445086537	-0.106349997	0.0346618358	0.1171069896	0.0698014503	-0.098770113	0.1661057176	-0.0668821223	-0.0155779109	0.0153769406	-0.1036011573	0.0417519184	-0.0109679639	-0.0435276291	0.0106002178	-0.0574074372	-0.1068173143	0.0769122978	-0.04018204	-0.0310764505	-0.0363728021	0.1591618919	0.0344382331	-0.0035399896	-0.1265323431	-0.002846936	-0.1862251771	0.0129411479	0.0354044261	0.0765792993	-0.0358997339	0.0311739272	-0.0686667593	0.0741952179	-0.0248408163	-0.1433750287	0.0472818737	0.0487811069	0.1471119734	-0.0881955685	0.0192567962	0.0587790397	0.0	0.0	-0.0729386	-0.0044167	1.9507238890000085e-05	0.00532003936996	0.243431	-0.0635709999999999	0.059258651761	0.0040412720409999	0.904973	0.0277209999999999	0.0007684538409999	0.818976130729	0.00121271	0.00014178	1.4706655441000002e-06	2.0101568399999995e-08	0.000530217	-0.00011651	2.811300670890001e-07	1.3574580100000004e-08	-0.00201718	3.6760000000000265e-05	4.0690151524e-06	1.3512976000000194e-09	0.0
698.7194079196239	-1.6373372193286286	488208.8110035498	2.6808731697988057	787.4935670407846	-3.865992016773248	14.945894273754485	620146.1181306187	688.742857072558	-1.8624871589800025	474366.72316847	3.4688584173654005	702.6095873506443	498.6908554153904	1.120199	25.89418	0.2004396	0.115316	0.1008348057	-0.124897357	-0.0837799856	-0.0524959475	0.0003687029	0.0944708927	-0.0772836385	-0.0977423999	-0.0318510507	-0.0572755502	-0.0322193794	-0.041992537	0.1710117814	0.1132753232	-0.1331561857	0.039301919	-0.0653649699	0.1978381024	-0.1030420473	-0.0689807156	0.0007774887	-0.1265187381	0.0024167383	-0.1306116673	0.0517217237	-0.0302069018	-0.1355630168	0.0096402477	-0.0228129592	0.0856489382	-0.0007024734	-0.0751001096	-0.0103652013	-0.039282688	0.0519246626	0.0098953301	-0.0513296578	0.0575654771	-0.0396562186	0.094307341	-0.0259526535	-0.0688324824	0.0576418471	0.0965668253	0.1342116059	0.0976051083	0.0696041644	-0.1239147543	0.0058278354	-0.0935734669	-0.1291043966	-0.0207043635	-0.030929867	-0.0313610082	-0.1806309652	-0.0222151061	-0.0418052832	0.0498623333	-0.103591786	0.0868168588	-0.0856101393	0.0934723304	0.1029866322	-0.0046650531	0.0998748193	-0.1083113973	-0.240606979	0.0460451827	-0.2208802975	0.1070369946	0.0214457335	0.0113641837	0.1375425032	-0.1125378714	-0.1402901675	-0.1178991777	-0.127215001	-0.1250376873	-0.0296917543	-0.0099249517	-0.029688203	0.0323327949	-0.0031417975	0.0159717328	-0.0901713853	0.0643847993	0.058698281	0.0357597171	-0.0861599185	-0.0415001898	-0.1171675608	0.0492529835	0.0548562623	0.0954396907	0.0842727176	0.0070216254	0.0331883211	-0.089737086	0.0240075741	0.0524223074	0.0	0.0	-0.155686	-0.0827473999999999	0.0068471322067599	0.0242381305959999	0.249551	0.0061199999999999	0.0622757016009999	3.745439999999984e-05	0.914738	0.009765	9.535522500000048e-05	0.836745608644	0.000112439	-0.001100271	1.2642528721e-08	1.2105962734410003e-06	0.0006936	0.000163383	4.810809600000001e-07	2.6694004689000007e-08	-0.00278967	-0.00077249	7.7822587089e-06	5.967408001000004e-07	0.0
699.4722834803902	0.7528755607662561	489261.47535727127	0.5668216099991045	789.813785197887	2.320218157102431	5.383412296547802	623805.815288614	688.8244533203431	0.0815962477851144	474479.1274920695	0.0066579476526097	703.459668250964	503.4454125945484	1.034152	23.905134	0.1980843474999999	0.11081	0.0654712863	0.0206007702	-0.1647233847	0.0055808119	-0.0083097673	0.0481552762	0.0059383063	0.0473458538	-0.1264860866	0.0196338897	-0.0122468912	0.0404335698	0.0240277273	0.1541187037	0.0235670179	0.065889498	-0.0501668753	0.0048952468	-0.0491947074	-0.1337928508	0.0528997384	-0.116517321	0.0110555521	-0.0064596387	-0.0099862842	-0.0497815213	-0.0556075971	0.118523132	0.0906035804	0.0518671357	-0.0055609705	-0.077410988	0.0237071247	0.0667991429	-0.0170089175	-0.0573697533	0.0548630688	-0.0619814592	0.0440636647	-0.0320404792	-0.0630994823	-0.0351813044	0.0110456832	0.0444406366	-0.029548242	0.124321338	0.0916592206	0.1143773808	0.2333265524	-0.0743297251	-0.0245877443	-0.0260022617	-0.1056632028	0.1111883725	0.1055794191	-0.0868207308	0.0269127201	0.015481394	-0.1267551796	-0.0720072074	-0.0398246263	0.1029706947	0.0360828932	-0.0101921897	0.0304530498	0.1126473717	-0.1295082956	0.0438505394	-0.0694783892	0.028004112	-0.0505578001	0.0187129206	0.0208933358	-0.1285609323	-0.0112595354	-0.05075224	-0.0042371477	0.0404226918	0.0486005389	0.0907288884	0.089201679	0.0459422927	-0.0617375957	0.0111994039	-0.0577067973	-0.0421992251	0.0278885942	0.0365951973	-0.1014085519	0.1004606266	0.0441202125	-0.0910559679	0.0818568217	0.0271255695	0.012715549	-0.1453360198	-0.030424316	-0.0912392418	0.0287162347	0.0458586883	0.0	0.0	-0.155087	0.0005989999999999	3.588009999999861e-07	0.024051977569	0.341072	0.0915209999999999	0.116330109184	0.0083760934409999	0.940427	0.0256889999999999	0.0006599247209999	0.8844029423290001	-0.000741539	-0.000853978	5.49880088521e-07	7.292784244840001e-07	-7.44895e-06	-0.00070104895	5.54868561025e-11	4.914696302961025e-07	-0.00284015	-5.047999999999988e-05	8.0664520225e-06	2.548230399999988e-09	0.0
701.627254700111	2.154971219720892	492280.8045380145	4.643900957825348	787.970467606916	-1.843317590970969	3.3978197411830164	620897.457820662	690.3785450209433	1.5540917006002246	476622.5354252346	2.415201013874498	704.093801514325	497.0138936808868	0.976837	22.580261	0.3085542975	0.167444	0.0971579854	-0.0605798136	-0.0644895209	-0.1058527115	-0.0585169897	0.1150512815	-0.0908533946	-0.0518513294	-0.0058933018	0.0333857107	0.0568660184	0.0562914017	0.0453816846	0.0834011518	-0.0172883789	-0.1047163469	-0.0449252367	-0.0762016938	-0.0158090796	-0.247026855	-0.0240943513	-0.0462062881	0.1067390907	0.0179355571	-0.180835238	-0.0483752882	-0.0789556514	0.0017318505	0.0119025426	-0.0349235811	0.0616711656	-0.1426537354	-0.0783522186	-0.106771629	0.2066033627	-0.0202622177	-0.0327725977	0.2273030589	-0.1083933021	-0.0213127271	0.0892709711	-0.014865251	-0.1360533791	-0.0951252004	0.03629933	-0.0701471098	-0.0474841127	0.0201500253	-0.0195455561	-0.0490088167	0.0521934059	0.0179115314	-0.0129925629	0.0557599383	-0.139728833	-0.1336218799	-0.0739139858	-0.0359418432	-0.0929519681	0.1053777547	-0.1115067558	0.0443749084	0.0005528652	0.136824822	-0.0131709409	0.0446204224	-0.0230244712	0.090342166	-0.0839100776	0.0555738553	-0.1828867672	0.0194072457	0.0959114351	-0.1386728864	-0.0723852069	-0.123472574	0.0290452799	-0.0546752122	-0.0297062891	-0.0277221899	0.0608806981	-0.0104495229	0.126203874	-0.0252181721	0.0132852098	0.1176175926	-0.0125692435	-0.223903847	0.0043183663	0.1002873832	0.0661812415	-0.0118060778	0.0132189432	-0.0345696351	-0.0341606955	-0.0724770456	-0.0598446368	-0.0927013771	0.0333745172	0.0391140859	0.0	0.0	-0.168286	-0.0131989999999999	0.0001742136009999	0.0283201777959999	0.202153	-0.138919	0.040865835409	0.0192984885609999	0.865661	-0.074766	0.005589954756	0.7493689669210001	-0.000162738	0.000578801	2.6483656644e-08	3.3501059760100013e-07	0.000627876	0.0006353249499999	3.94228271376e-07	4.036377920925024e-07	-0.00325943	-0.0004192799999999	1.06238839249e-05	1.7579571839999977e-07	0.0
702.4819282718818	0.8546735717707179	493480.8595485813	0.7304669142833164	791.6631592183988	3.692691611482815	13.635971337515546	626730.557663656	691.8086764593622	1.4301314384189254	478599.24482445454	2.0452759311541846	705.5533962405675	517.8847068825017	1.009801	23.342251	0.2477644	0.171281	0.0660987264	0.061959045	-0.0431179486	0.08146033	0.0786262135	0.0235162011	-0.0230504328	0.0867920069	-0.0276580844	-0.0491699293	0.0558013028	0.1182943666	0.1342363635	0.0719242363	0.0064836948	0.0638498978	0.1105851699	-0.1627079352	0.0467995633	-0.1649014432	0.03156952	-0.0547928957	-0.0340288801	-0.0037704476	0.1160908936	0.0910548174	0.0860775223	-0.0183337941	-0.0440964519	-0.0940464845	0.0455103288	0.015948589	0.0413199211	0.026053562	0.0154879118	0.0381193667	0.0422514274	0.1142032299	0.1211363665	0.0164023534	0.0604787592	-0.1886136845	-0.2046916963	0.0358838788	0.0234933441	0.0572371065	0.0149596999	0.0283692358	-0.0419289395	-0.0514290653	-0.145045994	0.034458774	-0.0204799154	0.0589396919	0.0528232057	0.1820001857	0.0534532671	0.0818370511	-0.0609659652	-0.0740112558	-0.0505994482	0.0208922203	0.0306364527	0.1800322428	-0.0980745503	0.1836910193	0.0078064855	-0.026570945	-0.0047374189	0.0910940506	0.0360599914	0.0366142227	-0.065060502	0.1223551585	0.1412914838	0.0259168513	0.0197008294	0.0371367848	0.0675577034	0.051496951	0.0497816973	-0.0088129775	0.0453018377	-0.113859066	-0.0054567935	0.0522571621	0.1299355531	0.0634719828	-0.0816517048	-0.0061305417	0.1390498143	-0.0633841518	-0.0454514817	-0.0700689744	0.0746590559	-0.0158559527	-0.0064117046	-0.0941228505	0.0379742494	0.032215118	0.0	0.0	-0.155622	0.0126639999999999	0.0001603768959999	0.024218206884	0.366879	0.164726	0.134600200641	0.027134655076	0.905077	0.039416	0.001553621056	0.819164375929	-0.000553474	-0.000390736	3.06333468676e-07	1.52674621696e-07	0.000528294	-9.958199999999996e-05	2.79094550436e-07	9.916574723999994e-09	-0.00313058	0.0001288499999999	9.8005311364e-06	1.6602322499999948e-08	0.0
703.1312172316896	0.6492889598077909	494393.5086457174	0.4215761533282831	792.4233276461985	0.7601684277996128	0.5778560386233351	627934.7301978744	692.4379702227774	0.6292937634151485	479470.34260624	0.3960106406732009	706.7613485936663	509.0603883865262	0.981189	22.680872	0.25416325	0.152715	0.0593769487	0.0727413827	-0.0291383032	-0.1219361237	-0.1104368517	0.0778323496	-0.0008646413	0.0596921609	0.0692044206	-0.042516845	0.0085833781	0.0532726494	-0.0132198594	0.0644958593	0.0714402624	-0.1078908529	0.1372024095	-0.1787582941	0.0195303429	-0.1075337859	-0.0089575915	0.020388719	-0.1390696825	0.0012450903	-0.0044056596	0.0609902082	0.0658360031	0.0427752785	-0.0228875355	0.0398946411	0.0248305208	-0.0302157861	-0.0057329133	0.0560509794	-0.1370246397	-0.0625602654	0.0626894358	0.0516711967	-0.0123231779	0.0313011557	0.0447913355	-0.0415863813	0.0331447472	0.0446846855	0.048486665	-0.0459879823	0.0556717646	-0.0164656926	0.1230229279	0.0676475617	0.0684093087	-0.0377329892	0.0332210677	0.1417694105	-0.1508086184	-0.1169523122	-0.1611084337	-0.104889554	-0.0841403576	0.0363375998	0.0172624141	-0.0714035498	0.0153403537	0.1456527968	0.0072067624	0.1994003778	0.0409759587	-0.057184926	0.0207482282	-0.0554953275	0.0326088122	0.0344460286	-0.0317552844	-0.0240456581	0.0007685908	-0.037832312	0.0040194762	0.0155078418	-0.0923948985	0.0031878786	-0.0284713618	0.0099029096	0.1191614311	-0.0397902057	-0.218419589	-0.0365530676	-0.0171447897	0.1212731255	0.0003533201	0.0588224443	0.065373337	0.0284194811	0.0844640949	-0.0653944779	-0.0569416445	-0.077428977	0.0240053776	-0.0955030384	0.0425073619	0.0251890118	0.0	0.0	-0.1316	0.024022	0.000577056484	0.01731856	0.224649	-0.14223	0.0504671732009999	0.0202293729	0.918931	0.013854	0.000191933316	0.8444341827610001	0.000502914	0.001056388	2.529224913960001e-07	1.1159556065440002e-06	0.000327857	-0.000200437	1.07490212449e-07	4.017499096900001e-08	-0.00290626	0.00022432	8.4463471876e-06	5.031946240000004e-08	0.0
703.0805689066436	-0.0506483250459268	494322.28637408966	0.0025652528299578	795.9657332846459	3.5424056384474625	12.548637707304374	633561.4485633641	691.6824098468271	-0.7555603759502674	478424.5560915141	0.5708714817061094	706.0502399351551	518.5884963332279	1.035674	23.940319	0.1646063	0.0855934	0.0979338173	-0.0370223648	0.0686163795	0.0627700336	0.124642962	-0.0048450692	0.0079827883	0.0358200837	0.0636864793	-0.1040444348	0.120660813	0.007429342	-0.058053091	0.068913582	-0.085549486	0.0368879383	0.0433109261	-0.1550801263	-0.032110665	-0.0482387792	-0.0264598613	-0.016896827	-0.1381152396	0.084939685	0.0075174647	-0.0334771785	-0.0139227908	0.0245106503	0.046224082	0.0156143282	-0.074845132	-0.0148909952	-0.0044567398	-0.0085865046	0.0111326989	-0.071024864	0.1632893174	-0.0515819394	-0.011024621	-0.1059437599	-0.011248027	0.0028964068	-0.1628613965	0.0300029723	0.0872095294	-0.018567956	-0.0533456315	-0.2016802107	-0.0689679471	0.0984222686	-0.0339513657	-0.1867100455	0.0226713715	-0.0999930241	0.000468851	0.0851781813	0.1176893254	0.1091964276	-0.0302082116	-0.0029737246	-0.0088780339	-0.078354777	0.0579481518	0.1101897295	-0.0287221276	0.1261957162	0.0187990099	0.1728044804	0.000750932	0.000759406	0.0912338079	-0.0196708123	-0.0613299688	-0.0644930219	0.0016541084	0.1113626344	0.0220238413	0.0401693722	-0.1350551562	-0.1210526153	0.0381590055	-0.0093070642	0.0470288558	-0.124687136	-0.0415830662	0.0233352045	0.01516315	0.1293298066	0.0157881172	0.0476738712	-0.0263281077	0.0281732857	-0.0297149985	0.107289578	0.166751557	0.1962985954	0.0160895355	-0.0968413356	0.0469659021	0.0180634961	0.0	0.0	-0.131381	0.0002189999999999	4.7960999999998685e-08	0.017260967161	0.291372	0.066723	0.084897642384	0.004451958729	0.879909	-0.039022	0.001522716484	0.7742398482810001	-0.000398886	-0.0009018	1.5911004099599998e-07	8.1324324e-07	0.000291131	-3.6726e-05	8.475725916099998e-08	1.348799076e-09	-0.00267194	0.00023432	7.139263363599999e-06	5.490586240000005e-08	0.0
703.0219531714345	-0.0586157352091731	494239.8666409786	0.0034358044141119	791.9758440235511	-3.989889261094845	15.91921631579997	627225.7375168161	690.9789487115038	-0.7034611353233231	477451.907562455	0.4948575689103787	705.5360453989443	512.4445385359376	1.232674	28.494123	0.203515	0.11151	-0.0288130234	0.1046130305	-0.0658068232	-0.016893131	-0.0667328487	-0.0227226111	0.014412314	0.0872125033	-0.0697949303	-0.0619022866	0.0472971413	-0.0572652574	-0.1279813368	0.0297436635	0.1289798249	0.0451769228	0.0740095106	0.0670131431	-0.0072428462	-0.1492802438	-0.090796787	-0.0432973254	0.1743646954	0.0248037338	-0.0042156335	0.1100857188	-0.0785483865	-0.0372903481	-0.0448108854	0.0100871631	-0.022434034	0.0078527568	-0.0113300688	0.1206089181	-0.0299489287	-0.0803446613	0.0057510219	-0.0170882392	0.0088448642	0.0132370274	-0.0849388394	0.1529545103	0.0286012281	-0.0388160346	-0.0617197503	0.1819433253	-0.0256012946	-0.0402252122	-0.1380921829	-0.1470901353	0.0283712183	-0.1601463847	0.043301888	-0.0353035484	0.011193767	0.1815148558	0.0421222862	-0.0929289026	-0.0557680158	-0.1198414097	-0.0463993573	0.014790694	0.0461139975	0.0920082887	0.1099840939	-0.0214936331	0.1182908389	0.1028540369	0.0114857207	0.1435188246	-0.1362332636	-0.0697932226	0.0815907981	0.1065296051	-0.051166569	0.0380808953	0.0664008745	0.0373285522	-0.0136429449	-0.032241928	-0.0943535776	-0.0454503274	-0.0682345006	0.0212950855	0.0136347518	-0.0957412155	-0.1525062439	0.0093763431	-0.0433708023	-0.0273694039	0.0025944206	-0.1140869544	-0.0435632103	0.2374769754	0.1012740959	0.0557202875	0.0214326191	-0.098137155	0.0513420481	0.010866692	0.0	0.0	-0.147916	-0.0165349999999999	0.0002734062249999	0.0218791430559999	0.21087	-0.080502	0.0444661569	0.006480572004	0.8586899999999998	-0.0212190000000002	0.000450245961	0.7373485160999997	0.000967286	0.001366172	9.35642205796e-07	1.8664259335840004e-06	0.000600669	0.000309538	3.60803247561e-07	9.5813773444e-08	-0.00264247	2.946999999999976e-05	6.9826477009e-06	8.684808999999856e-10	0.0
