global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
797.8890860250897	0.5071309774706378	636626.993597953	0.2571818283103246	836.6441174565479	12.910310520696273	699973.3792746458	166.6761177408008	763.893547900731	-0.2360909142881837	583533.3525243665	0.0557389198094305	758.045671586029	625.1779954804888	1.322119	36.498669	0.1762124999999999	0.0940278	0.0693704639	-0.0938797437	0.0848436702	-0.1175600634	0.030278691	0.0027158662	-0.0330212885	0.1283909367	0.0395725108	0.0879616538	-0.0251980214	0.0789744088	-0.0825854994	-0.0954684995	-0.1815636815	-0.0219694858	0.104057467	0.0164329657	0.0115284119	-0.0142331119	0.0857823747	-0.1113349138	0.0381890148	0.158389119	0.1428362692	-0.0247067391	-0.1056196648	0.0335712063	-0.0972707076	0.0102126121	-0.0356049193	-0.0391754703	0.0545427421	-0.1239772435	-0.0380908973	-0.0346523164	0.0858924042	-0.017613009	-0.0388112801	-0.1234496648	0.0897021057	0.0677146457	-0.0804609632	-0.0393810474	-0.1015414632	-0.175051189	0.0608036555	0.041654168	0.0124367422	0.0166440841	0.1302788048	-0.0645627276	-0.1373675951	0.0362703618	0.0562620916	-0.1058562171	0.0137608143	0.0826606063	-0.0525571063	-0.1203225234	0.024911165	-0.0671248125	-0.0228300541	-0.004018749	-0.023057417	-0.0157556311	-0.0037887529	-0.0069113131	-0.0558925596	-0.2467285568	-0.0889205916	-0.1029475406	0.0942507691	-0.0016763446	-0.0679898256	-0.0362710433	0.0335733278	0.046613473	0.0984980732	-0.1380874275	-0.0425135586	0.0336497379	0.0129452066	-0.0208532328	-0.0360429798	0.1252153173	0.0916557346	-0.0587475797	0.1432375972	-0.0059058484	0.0129737809	0.0143796166	0.0635700965	0.0388608071	-0.0803449485	-0.0545890375	0.0702449491	0.1364079802	0.0312645333	-0.092661062	0.034995421	0.0361224311	0.182952	0.0011319999999999	1.2814239999999866e-06	0.033471434304	0.33188	0.081494	0.006641272036	0.1101443344	0.246272	0.0341469999999999	0.0606498979839999	0.0011660176089999	0.00260438	-0.0006064	6.7827951844e-06	3.6772096e-07	0.00220891	0.00040026	1.6020806760000016e-07	4.8792833881e-06	0.00499574	-0.0001821299999999	3.317133689999999e-08	2.4957418147600003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.2446698800236	-1.6444161450660886	634005.5743123478	2.7041044581540152	822.6382071898292	-14.005910266718615	676733.6199284964	196.1655223993739	763.1112891499683	-0.7822587507627077	582338.8396281266	0.611928753144832	755.3247798930066	619.6786710627948	1.253416	34.602032	0.182107	0.0933074	-0.0919555884	0.0056770071	0.0435365106	0.0647674902	0.0879594904	0.0268699937	0.0783370513	-0.0018881294	-0.0330160598	-0.0453815192	-0.1006257688	-0.0567259358	-0.0407994709	0.0228103762	0.01511952	-0.0452520192	0.0778672646	0.0338105127	0.0093967716	0.0650923054	0.0100990335	-0.0779462672	0.055032166	-0.1488075666	-0.013818061	0.0378786963	-0.0564336117	0.1151910267	-0.1087238208	-0.0270335093	-0.053009824	-0.044825893	0.0643559884	0.0344040269	0.0236503072	0.1090134416	0.0814583857	-0.0802989476	0.0034472719	0.2026803672	0.0059394785	-0.0262173701	0.0963928486	-0.0746347883	-0.0890125721	-0.0276637072	-0.002897197	0.0267481986	0.1339355747	0.0647519858	-0.0636039111	0.0352906343	-0.1180953281	-0.049145043	0.0112382234	-0.1200608703	-0.1615992431	0.0903041982	-0.0007378927	-0.0257006634	-0.0536823436	-0.0593419662	-0.006548322	0.0867229402	-0.030084912	0.0664752586	0.053745225	-0.0891091478	0.0264127778	0.03099351	0.073585099	0.1804420753	0.0613041052	0.0515621402	0.0756753613	0.1544646369	0.0550922374	-0.0349111169	-0.0584816775	0.0272260346	-0.0706985241	-0.0755716346	0.211605817	-0.0664446025	0.0336188145	0.0333271681	0.0455517167	0.0467245015	0.0986024406	-0.0082315563	0.0151252554	-0.000624795	0.0449926977	-0.1106522447	0.0628219929	0.1090649876	0.05879614	-0.0380264276	0.0890003737	-0.0940386689	0.0394798359	0.0293067317	0.1922	0.009248	8.552550400000012e-05	0.03694084	0.28538	-0.0464999999999999	0.0021622499999999	0.0814417444	0.267755	0.021483	0.071692740025	0.000461519289	0.00409662	0.0014922399999999	1.6782295424399997e-05	2.2267802175999997e-06	0.00160515	-0.00060376	3.645261376000001e-07	2.5765065225e-06	0.00499726	1.5199999999996466e-06	2.310399999998926e-12	2.49726075076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.6269481516177	1.3822782715941455	636208.7484176635	1.910693220121299	831.3612370727667	8.723029882937453	691161.506507161	76.0912503386198	762.9762451469956	-0.1350440029727906	582132.7506586083	0.018236882738915	756.5271198414783	609.3624645830668	1.08624	29.986952	0.1413904999999999	0.0887434	0.0206551305	-0.0223734731	-0.0615269458	0.0654560326	-0.0251626108	-0.0269424478	0.0306562253	0.0659289227	0.011039345	0.0580807843	-0.0459463791	0.0278270329	-0.0553575592	-0.1071016695	0.0898066695	0.101337355	0.0675646352	0.0286632008	0.0321044871	-0.0137355487	0.0282878024	0.0684725262	0.0092733681	0.0205736138	-0.026931461	-0.0945432562	-0.0131014593	-0.1395409613	-0.0166837678	0.0065463474	0.0719865261	-0.0647350498	-0.0653825486	-0.0285586683	-0.1281025917	0.0021109237	-0.0100324283	-0.0565477913	-0.0168720138	-0.1749962419	-0.1997570307	-0.1030156351	-0.0066091525	-0.1582676117	-0.0277531523	0.0300334662	0.039886773	-0.0347533944	-0.0103956489	0.2072328565	-0.0504751325	-0.1550521801	-0.0492688152	0.1014936167	0.0716991373	-0.0257875725	-0.0753062559	-0.0117886189	-0.041420552	-0.0805714255	0.0083233983	-0.0331284488	-0.048262815	0.0017324398	-0.0687962459	-0.0502769707	-0.072920261	0.0566552698	-0.0875287504	0.0276653572	0.0888240056	-0.0948350152	-0.0158795552	0.0692171753	-0.0653937439	-0.0200454121	-0.0898747248	-0.0404649939	-0.0262356726	-0.0342920561	-0.1095596543	-0.0003923799	-0.0878250208	0.0697882043	0.1750861632	0.1486625699	0.1480877178	0.058895606	-0.0691923097	-0.0375094119	-0.1546189458	-0.0510932153	0.1209093621	0.0562432878	-0.0822514712	-0.0800950811	-0.0103796678	0.0570210089	-0.0569698113	-0.0953761056	0.0438968002	0.0223783947	0.17584	-0.01636	0.0002676496	0.0309197056	0.298996	0.0136159999999999	0.0001853954559999	0.0893986080159999	0.185344	-0.082411	0.034352398336	0.006791572921	0.00436548	0.00026886	1.90574156304e-05	7.228569960000007e-08	0.0015649	-4.025000000000014e-05	1.620062500000011e-09	2.44891201e-06	0.0047263	-0.0002709599999999	7.341932159999988e-08	2.233791169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.2793749150479	-0.347573236569815	635654.4016649296	0.1208071547796165	822.6438645385507	-8.717372534215997	676742.9278629214	75.99258390030343	761.3905283095803	-1.585716837415248	579715.5365995418	2.514497888462216	752.5596068039586	603.7444903980818	0.979889	27.050991	0.1626784999999999	0.0929924	0.1067268703	-0.006236711	-0.0790707754	0.0530279344	-0.0062936963	-0.1097816271	0.0365225297	-0.0098956964	-0.0521935383	0.0345574248	-0.0535941261	0.01917861	-0.0326336294	0.1092372186	-0.0615244641	0.0497538561	0.0137807921	0.0389625369	0.0223678088	-0.0163516854	0.0392737564	0.1193516776	-0.104579551	-0.0550007197	0.0927229372	-0.03263434	-0.0335034215	-0.1050562967	-0.1323222087	-0.1064596245	-0.0149863835	0.0167708261	0.0676069054	-0.1102254811	-0.0834124345	-0.1145513855	-0.1129882766	-0.1003263113	0.0723293474	-0.0391948682	0.0008833823	-0.025269452	0.0497724079	0.0634044901	-0.0371297256	0.1262687349	-0.094604124	-0.1133664997	-0.0422128814	0.0831629063	-0.0089053949	-0.1111439017	0.0550902805	0.0136368576	-0.1022631481	-0.0005679354	0.043492374	-0.0540392025	-0.0424274058	0.0215655512	-0.0182958439	-0.0649709145	-0.0053551005	0.0230168952	0.1133463666	-0.099599579	-0.0195292466	0.0598283936	0.0372921287	-0.005268125	0.1047658265	-0.0284513528	0.0275500508	-0.0475517762	-0.0631100978	0.0239049513	-0.0833731639	-0.1808825572	0.0057425147	-0.0119700172	0.0568492631	-0.0006980405	0.0792116884	-0.0380544289	-0.0420560601	0.1851649841	-0.0223873931	0.0286183495	-0.0755548398	-0.0912294768	-0.0692250276	-0.0029287161	-0.0478790609	0.1241467666	-0.1014854789	0.1168124777	-0.1951984248	0.0840639623	-0.1173572412	-0.0966728009	0.0482387676	0.0153640485	0.175353	-0.0004869999999999	2.3716899999998777e-07	0.030748674609	0.232816	-0.0661799999999999	0.0043797923999999	0.0542032898559999	0.248781	0.063437	0.061891985961	0.0040242529689999	0.00453783	0.0001723499999999	2.05919011089e-05	2.9704522499999982e-08	0.0012713	-0.0002936	8.620095999999999e-08	1.61620369e-06	0.00491184	0.0001855399999999	3.442509159999988e-08	2.41261721856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
797.6794082692242	0.4000333541762302	636292.4383767396	0.1600266844534852	826.5186669362882	3.87480239773754	683133.106794139	15.014093621512586	761.9265686599384	0.536040350358121	580532.0960299078	0.2873392572120571	754.7342017851089	626.5017199944828	1.154073	31.859552	0.26476715	0.165932	0.0602340436	-0.073293991	0.0993391734	-0.0042489613	0.1294603476	0.0807474671	-0.0864806848	0.0886397767	0.0248249544	0.1267393763	0.0011979721	0.0447426633	-0.009810881	-0.0888915079	-0.1322927842	-0.0458655357	0.0219270399	-0.0228045358	0.0142655409	-0.0089486006	0.0514420297	0.0174631594	-0.0866017408	0.0486004686	0.0909515859	-0.0925443282	-0.0723087075	-0.0849324453	-0.1553087092	-0.0930282553	0.1088619407	-0.0445359359	-0.0817009401	-0.064290525	0.0129627344	-0.0563382301	0.0567737873	0.0454718921	-0.0665681016	-0.0048267011	0.0707050098	0.0410701487	0.1317245396	0.0766001008	0.0115661807	-0.1758455519	-0.0567358315	-0.0963992758	-0.0871950466	-0.0793489447	0.0328004761	-0.0986122097	0.0647265573	0.0322517862	0.1335565082	-0.0410088195	-0.0263181113	0.0114950782	-0.033591766	-0.0527712592	0.0634063739	-0.0297855013	0.0104500454	0.0264179402	0.038320859	-0.0357326775	-0.053468052	-0.0099621651	-0.0436535317	-0.1128355473	-0.0922065776	-0.0605202264	0.1122150714	0.0121718361	-0.1303867701	-0.1057044757	0.0363751828	-0.1467692975	0.1092188483	-0.0347381436	-0.0484019578	0.1070842112	0.1646263931	0.0986207522	0.0553423238	-0.0372005855	0.0627107346	0.072359109	0.1285606723	0.1416742879	0.0039628147	0.0513245281	0.0037222288	-0.0802062447	-0.0176009251	-0.0742399331	0.0281532893	0.0388835575	-0.0325965751	-0.0979282008	0.0524983198	0.0082906521	0.188512	0.013159	0.000173159281	0.035536774144	0.391621	0.158805	0.025219028025	0.153367007641	0.226117	-0.0226639999999999	0.051128897689	0.0005136568959999	0.00351954	-0.0010182899999999	1.23871618116e-05	1.0369145240999996e-06	0.000980027	-0.0002912729999999	8.483996052899993e-08	9.604529207290002e-07	0.00500506	9.322000000000064e-05	8.689968400000118e-09	2.5050625603600004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.3449587717322	0.6655505025080402	637354.6731962388	0.4429574713887048	826.7679513873992	0.2492844511109524	683545.2454413169	0.0621427375656888	762.4983971364763	0.5718284765379167	581403.8056356956	0.3269878065796747	754.9491492492156	631.0080153766966	1.084705	29.944559	0.31993815	0.208771	-0.0709456937	-0.0533034617	0.092467632	0.0388806127	0.0602008555	-0.0120706533	0.0836254144	0.0634058638	-0.0067737887	-0.0660154146	-0.1109317352	-0.0460107025	-0.0005697601	0.0475214805	0.0278137515	-0.0226329115	0.0778935388	0.0399180266	-0.029246316	-0.016022334	0.027782006	0.0676532931	0.0111854755	-0.0938821286	-0.0048788989	0.0149208877	-0.0497011462	-0.0810921077	0.0505330664	0.0621587779	0.0009841165	-0.1032392826	0.0200809988	-0.0806816643	0.0579309305	-0.024135536	0.04397439	-0.1496214477	0.0338364548	0.0461110101	0.1289247295	0.1013537355	0.0864343334	-0.0658322829	-0.0020659901	0.0156975891	-0.0113372999	-0.0232906575	0.124553117	-0.0262054301	-0.0086642034	0.0604226463	-0.2041931671	-0.1103597953	-0.0582776562	-0.0301362301	0.1056490816	-0.0812004308	0.060763207	-0.0500791159	-0.0109979269	-0.0538486711	-0.041407385	0.0730614831	0.0626468579	0.1305168201	4.92775e-05	-0.0368961404	0.0210106767	0.0443767626	0.0848989104	0.0935939662	-0.0449679711	0.1182739927	0.0629876217	0.0031390542	-0.0372875116	-0.0238125647	-0.0019361213	0.0609267642	0.0638371827	0.0271597119	0.0396246668	-0.0662871123	-0.1421772192	0.212666114	0.0508293504	-0.0106457389	0.0217746122	0.021442131	0.1555594665	-0.0434101525	-0.1249144445	0.0773675263	0.0283624244	0.0132852995	0.0102934114	-0.0471952415	0.0056760131	-0.099141769	0.0566681795	0.0011853914	0.176558	-0.011954	0.000142898116	0.0311727273639999	0.191082	-0.200539	0.040215890521	0.036512330724	0.179587	-0.04653	0.032251490569	0.0021650409	0.00427454	0.000755	1.82716922116e-05	5.700250000000007e-07	0.00132858	0.0003485529999999	1.2148919380899997e-07	1.7651248164e-06	0.00511981	0.0001147499999999	1.3167562499999865e-08	2.62124544361e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.3550650278671	-1.9898937438650817	634181.3895955385	3.959677111873392	822.3860338797966	-4.381917507602566	676318.788720542	19.201201043433883	762.600551232769	0.1021540962926792	581559.6007405232	0.0104354593893739	755.5623247885821	628.2616326301364	0.986351	27.229403	0.2015849999999999	0.173862	-0.0153271831	-0.0787672118	0.0196907239	0.1126911306	0.0002897352	0.1075494039	-0.0081311123	0.0576819045	0.0260099664	0.003141159	-0.0206898351	0.073754549	-0.0086737565	-0.0868136169	0.0687829281	-0.0508006524	0.0534010752	-0.0207438843	0.0326126504	-0.0360720928	-0.0047884066	0.0525215819	-0.0860955237	0.0466806265	-0.0209080507	-0.032323115	0.0067341419	-0.012230744	-0.0042874292	-0.0055763422	0.0540318019	-0.1015559364	0.0924819493	0.0075888614	0.0011194689	-0.0313876164	0.1144490407	-0.0432585315	-0.078736629	0.0014116847	-0.002844459	-0.0870284798	0.003497246	-0.0387910907	-0.1368679583	-0.0817743426	0.0846913582	-0.0732103086	-0.0527220282	0.1608954777	0.0123550395	0.1044507789	-0.0469497045	-0.1364010131	-0.1087873695	-0.0137439952	0.004045812	0.0844131194	-0.1559207155	-0.0758363129	0.0247990654	0.0030138591	-0.0742955301	0.0435055557	-0.027632261	0.0325707244	-0.0393940744	0.0715350185	-0.0057828449	0.0676695066	-0.0208375611	-0.0327353321	0.0278509177	0.0124444159	-0.0890710707	-0.0090759354	-0.0420084408	-0.0299635715	0.0498310218	-0.097442735	0.0034202041	-0.0141607297	0.1025987013	0.0736102383	-0.0025019977	0.0636534033	0.0940361553	-0.0526231162	0.0651905639	0.0324657589	0.035340476	0.1119160991	0.0964207255	0.1207453116	0.0420618912	0.0259114122	0.1146734369	0.0153321155	0.0255182855	-0.1003129872	0.0607412226	-0.0059244253	0.176317	-0.0002409999999999	5.8080999999995774e-08	0.031087684489	0.365953	0.1748709999999999	0.0305798666409999	0.133921598209	0.17613	-0.0034569999999999	0.0310217769	1.1950848999999915e-05	0.00413218	-0.00014236	1.70749115524e-05	2.0266369600000066e-08	0.00123029	-9.829e-05	9.660924100000002e-09	1.5136134841e-06	0.00490014	-0.0002196699999999	4.825490889999998e-08	2.40113720196e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.9675391411961	0.6124741133289717	635157.258444774	0.3751245394981101	826.3815665066332	3.9955326268366207	682906.4934619571	15.964280972115946	762.4321288591555	-0.1684223736135663	581302.7511167038	0.0283660959336277	754.6523594996254	612.7236974146783	1.034626	28.562063	0.3176035	0.239944	0.0750721257	-0.0620507448	-0.049853619	-0.0115599969	-0.0709634452	-0.0822857974	0.0169506741	0.0080982556	0.0103289505	0.0226111428	-0.0135101368	0.1278406826	0.0044402393	0.0638244837	-0.0071892485	-0.0030611855	0.052909181	0.0008442701	0.0198730226	0.0166530567	0.0735593942	-0.018269547	-0.0394323815	0.0328023485	0.0294893222	-0.1020289009	0.0680293636	0.0616945583	-0.0244870549	0.0293235727	0.0499956802	-0.0262603345	-0.0428569826	-0.0548029864	0.0887140688	0.0629649803	-0.1056975991	0.0300522553	-0.0465756001	0.0285101924	0.1290887268	0.0123380213	0.1340748736	0.1166210628	0.0076763212	0.0907071522	-0.0370338906	0.0422256494	-0.0281104536	0.053352853	0.0832491829	-0.1897829678	-0.0662635553	-0.0667135717	-0.0308605376	0.0375273099	0.0489178562	0.0699281552	-0.0637555858	-0.032427547	-0.0201237665	-0.0261691944	-0.0632363541	-0.0385426018	0.051216803	-0.1094682884	0.0532814031	0.0592056287	0.0738258708	0.0062463821	0.0436215002	0.0078972006	-0.0170974626	-0.0109178058	-0.0418610516	0.0241034558	0.0246930916	0.0482819644	-0.0081990487	0.03602131	-0.0160714967	0.0383919444	0.0004356731	0.0858945235	-0.1169301758	-0.0162618686	-0.1029329475	0.1084855153	0.1282833584	0.0973594092	0.1055761682	-0.0163320649	-0.0492792025	0.092850039	0.021939901	-0.0263476941	-0.1509749947	0.0089572431	-0.0440217211	-0.1014413551	0.0647104904	-0.013011472	0.182268	0.005951	3.541440100000014e-05	0.033221623824	0.133603	-0.2323499999999999	0.0539865224999999	0.017849761609	0.1149	-0.06123	0.01320201	0.0037491129	0.00403048	-0.0001016999999999	1.62447690304e-05	1.034288999999994e-08	0.00126837	3.8080000000000015e-05	1.450086400000001e-09	1.6087624569e-06	0.00512181	0.00022167	4.9137588900000095e-08	2.62329376761e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.4303437009293	-0.537195440266828	634301.2923675803	0.2885789410434711	823.4961982895488	-2.8853682170844195	678145.98859734	8.32534974816092	761.7652452958856	-0.6668835632698347	580286.2889407008	0.4447336869594716	754.5566412167625	619.5215317980045	1.104797	30.499241	0.230239	0.194702	0.0263856242	-0.0942486605	0.0478282039	-0.0949954825	-0.0179202246	-0.1033203568	-0.0691567698	-0.004201874	0.07852583	-0.0386184985	-0.0049072772	0.0505160374	-0.0658703715	0.1559739584	-0.129609937	0.0554084052	0.0256450439	-0.037778992	-0.0546190486	0.0136313583	0.0342909836	-0.1188756441	-0.017451124	0.1205813469	0.0054326134	-0.1315844475	-0.086752106	0.0518576483	-0.0104123689	-0.0260759745	-0.1625505228	-0.0142875273	0.0015249273	-0.0272921554	0.093762255	0.0280511513	0.159011341	0.0718163879	-0.029119907	0.0886877928	0.0793523026	-0.0038900519	0.1177448315	0.0674274795	0.0272904022	0.0869307849	0.0899350465	0.0475447432	-0.0765875192	0.0540407792	-0.1087699027	0.1166000165	0.064799911	-0.005146188	-0.0341831907	0.1327449968	-0.0650795784	-0.0571013154	0.0049548835	-0.0310255972	-0.0203359639	0.0009685486	-0.0051911694	-0.120481753	0.0410516959	-0.0150571911	0.1687846076	-0.0588440777	0.003163733	-0.0121800521	-0.0954187887	-0.0146428133	0.0505971834	0.0300177984	-0.0564927515	-0.0586031798	0.0756180457	-0.0181544816	0.102213435	-0.1185189486	0.01248492	-0.0846752796	0.1256848869	0.0006389595	-0.1425641351	-0.1095196148	-0.1131123168	-0.1718563956	-0.0156085183	-0.042481199	-0.0215786992	0.0182094196	0.0097939783	-0.0643694305	-0.0320118215	-0.0361337819	-0.0720817676	0.0366224865	0.0440972931	-0.1025263906	0.0685692013	-0.0200485104	0.179756	-0.002512	6.310144000000072e-06	0.032312219536	0.323774	0.190171	0.036165009241	0.104829603076	0.117636	0.002736	0.013838228496	7.485696000000013e-06	0.0044955	0.00046502	2.0209520250000004e-05	2.1624360040000005e-07	0.00124775	-2.0620000000000057e-05	4.2518440000000236e-10	1.5568800625e-06	0.00533257	0.0002107599999999	4.441977759999997e-08	2.84363028049e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.5859900038905	0.1556463029612587	634549.2394704784	0.0242257716255079	816.7413239160832	-6.754874373465668	667066.3901921962	45.6283278013032	762.5857019283669	0.8204566324812959	581536.9527855801	0.6731490857825482	755.0750336893906	626.3368828301927	1.395479	38.523842	0.1280251	0.0806999999999999	-0.0277481072	-0.0328974612	-0.017441023	-0.0174248813	0.1839057528	-0.0718499462	0.0540810589	-0.1262077752	-0.0070440537	-0.0366613922	0.0095338131	-0.1601978966	-0.0465558032	-0.0106333901	-0.0656825081	-0.070917317	0.0592500292	0.0452755843	0.0369555013	0.038859659	-0.1677723708	-0.0325298627	-0.0406110852	-0.0997817021	-0.0025221181	-0.1501916756	-0.050273125	0.0535514314	0.0830439516	-0.0365730525	0.1255045195	-0.0293956732	0.0360385001	0.0724127835	-0.056108875	-0.1851165733	-0.0282533764	0.1239226922	-0.118621516	0.0307463832	0.0054317409	-0.1030035994	0.1266801449	-0.2826511558	-0.0048175308	0.0132983893	0.2131185365	0.0549119947	-0.0249497118	-0.1853872974	-0.0222497091	-0.0353981737	0.1324163578	-0.0481366401	-0.0149267997	0.059718948	0.0274028968	0.0155008058	-0.0308893869	-0.0002978127	-0.1462987803	-0.0095559463	0.1379073918	0.0419180843	-0.0397721152	0.0186833798	-0.011767251	-0.03391259	0.0673122333	0.1216975389	0.0620879071	0.0804537421	0.1092717169	0.0909529715	-0.0171479484	0.0087734532	0.0148382541	-0.0387087837	0.0270596261	0.064475257	0.1036492467	0.0015993931	-0.0094714157	0.0402653511	0.163367031	-0.0039604544	0.0265811259	-0.0603479228	0.0630010406	0.242499677	-0.135126574	0.0258489181	0.0405918088	0.0613186434	0.1186335088	-0.2773876629	0.0973246047	-0.0571095986	0.1582882252	-0.1035676303	0.0723107629	-0.0270084943	0.174224	-0.005532	3.06030240000001e-05	0.0303540021759999	0.25154	-0.072234	0.005217750756	0.0632723715999999	0.118954	0.0013179999999999	0.014150054116	1.7371239999999992e-06	0.00412614	-0.00036936	1.7025031299600004e-05	1.364268096e-07	0.000813618	-0.0004341319999999	1.8847059342399997e-07	6.61974249924e-07	0.00515724	-0.00017533	3.0740608900000165e-08	2.6597124417599995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.5913627286327	0.0053727247421875	634557.7991738601	2.886617115531405e-05	825.5079274210883	8.76660350500515	681463.3382350608	76.85333701396858	762.6905262943109	0.1048243659439549	581696.8388990929	0.0109881476955521	755.0414529057641	622.4338514087832	1.241061	34.260956	0.07468135	0.0352558	-0.0394278698	-0.0453071047	0.0990642467	0.040277946	-0.0030797552	0.0885093625	0.003722424	0.0917718561	0.0547488289	0.0701905267	-0.0040448764	0.0300244056	0.0961075966	-0.0674608993	0.0379695757	-0.1164082131	0.0572926771	-0.0121649242	-0.0041704677	0.0361536687	0.0157816995	-0.0344374196	-0.0502915322	-0.0142927227	0.0569544919	0.0022035297	-0.0022937948	-0.079757554	-0.0083312758	0.1469242018	-0.0227280672	-0.0605189628	0.1276842284	-0.1978538824	-0.0538227576	-0.0039056534	0.1045788571	-0.0813024569	-0.0965318659	0.0902612563	-0.039280915	0.1753383627	0.1270620401	0.0030856213	-0.0052672436	0.0635327144	0.0305510608	0.0058520795	-0.1039448345	-0.0489132163	-0.0937812979	0.0269220264	0.0698063708	0.0745409996	0.0324277413	0.1035716136	0.0319119328	0.0391700048	0.1312153479	-0.0933280855	0.1026079327	-0.00576033	-0.0407921657	0.0575695895	-7.7839e-05	0.0679360828	-0.1079955739	0.0414311482	0.0121551811	-0.0717131192	-0.0896246645	0.0257604392	0.0595359318	0.0872264707	-0.1035197987	0.0170297113	-0.0942450874	0.0651362181	-0.0692116217	0.0041415998	0.0197298258	-0.0358830161	0.1276963277	0.1543555159	-0.1201277937	0.0452107064	-0.0411077459	-0.1335669883	0.0504764789	-0.0272014197	0.0392320073	-0.1001596238	-0.0329670307	-0.0302341659	-0.0533506123	-0.0243343936	-0.0280783122	0.1214587297	-0.0237320428	-0.1045646294	0.0759287828	-0.0338646736	0.179873	0.005649	3.191120100000017e-05	0.032354296129	0.277525	0.025985	0.000675220225	0.077020125625	0.132005	0.013051	0.017425320025	0.000170328601	0.00421009	8.39499999999993e-05	1.77248578081e-05	7.047602499999883e-09	0.000906025	9.240699999999996e-05	8.539053648999994e-09	8.20881300625e-07	0.00473367	-0.0004235699999999	1.7941154489999988e-07	2.24076316689e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
