global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
740.1847002074461	-1.042949604334808	1.0877438771821328	547873.3904211868	924.1240968817394	-7.80754290121456	60.957726154305874	854005.3464374905	708.48675796809	-0.1059301913011268	501953.48621613503	0.0112212054290933	769.9865846608257	598.0247918233665	1.134711	32.424065	0.4403148999999999	0.262718	-0.0690938704	-0.1230149968	-0.1154224786	-0.1040840439	0.0202178553	0.1307899061	-0.0160546352	-0.0056201032	0.2759633072	0.2101742214	-0.3816188965	0.0800373753	-0.0840892358	0.1350863465	0.1093184584	-0.2475496723	0.1163517638	-0.0675213363	0.1205474534	-0.0075254802	-0.0835570731	0.0313155702	0.169195707	-0.1961612049	-0.0872665934	0.1259242831	-0.0545502413	-0.177047129	0.0384566418	0.0311401409	-0.0125068403	0.0974849532	-0.0255825995	0.0107804942	0.093763161	-0.0011824429	0.0564509142	0.0595136074	-0.1093460945	-0.012085033	0.1607603026	0.0004086776	0.0353997166	0.0879540037	0.0162375513	0.1222967361	-0.0621601461	0.0766986401	0.0772084789	0.0935835908	0.1021555909	0.0411250966	0.1144067011	0.061018951	-0.0387625336	0.126018038	-0.117079484	0.0107052899	0.0085082654	0.0477687809	-0.086598895	-0.0244042788	0.0172954783	-0.0342918971	-0.150335351	-0.1348387291	0.0297877655	0.1333933709	0.184616297	0.1011741993	0.0284697271	0.1849985137	0.1219769359	0.0016896277	-0.3561180539	-0.0953543011	-0.3866147628	0.1174980918	-0.0191184101	0.1545890043	-0.1223155133	-0.0974028623	0.0462283586	0.0637239677	-0.0423464111	0.0097340403	-0.0838390538	0.0426236479	0.1036921772	-0.0973983307	0.0038933779	-0.0988567171	0.0534928326	0.0648245022	0.0121196401	-0.0653986532	-0.1237123764	-0.0737268898	-0.0507885381	0.0218046852	0.0050890745	0.0987133649	-0.0966728009	0.0482387676	0.0153640485	-0.201652	-0.0261559999999999	0.0006841363359999	0.040663529104	0.0418415	-0.2187324999999999	0.0478439065562499	0.0017507111222499	-0.0888174999999999	-0.1325488999999999	0.0175692108912099	0.0078885483062499	0.00582372	0.00059639	3.5568103210000055e-07	3.39157146384e-05	0.00206554	0.0004385099999999	4.266455491599999e-06	1.9229102009999987e-07	-0.00255533	-0.00022265	6.529711408900001e-06	4.957302250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.9522732133951	6.767573005948975	45.80004439084925	557937.6984586584	935.5425506322576	11.41845375051821	130.3810860527234	875239.8640435104	713.9118106035298	5.425052635439783	509670.0733192103	29.43119609729214	775.1412592606808	608.4424274483436	1.538858	43.972462	0.43463055	0.241943	-0.1293991697	0.076902591	0.1439694172	0.0055951193	-0.3149431161	-0.0282186781	0.0162154363	-0.1598477801	0.1833123613	-0.2586702816	-0.0654833473	0.2234846681	-0.0829429061	0.1056544268	0.0372945759	-0.0597521822	-0.3528504437	-0.1213110511	-0.1640822026	-0.1927293469	-0.0995886257	-0.0784874256	-0.1292587815	0.1651900097	0.0790106502	0.1557154621	-0.0334347838	0.0527066788	0.0977420029	0.0452383057	-0.103002931	-0.0964949193	0.1593679741	0.0471891613	-0.0179740945	0.1683879849	0.0753540546	-0.0753012631	-0.077101518	-0.0376793983	0.1492530397	0.0515003726	-0.0220788589	-0.051240633	0.1090123904	0.0618902648	0.0398649863	-0.0393737157	-0.0401358077	-0.0633656951	-0.1355328768	-0.0774678475	0.0950942088	0.0128485	-0.0167579464	0.0433535027	-0.0237950535	0.0451536207	0.0980206956	0.0507419878	-0.0085448579	-0.0780850024	-0.127712254	0.2258184998	0.1337003027	-0.0049880664	0.2649697351	0.1288461823	0.0934085877	-0.0347298483	-0.1949342507	-0.0634301767	-0.0767357181	0.1724888244	-0.131386524	0.0794407842	0.0635061052	0.2258940679	-0.0405515789	-0.3094494557	-0.1534044701	0.0479089609	-0.0046168848	0.0246522097	0.0321772232	-0.0568163401	-0.0833493911	0.0323733467	-0.0224474384	-0.0421996354	0.1384065193	0.0081775249	0.2082998122	0.1258042701	0.128417969	-0.1375757128	-0.0223527581	-0.0251246171	-0.0397279914	0.0856445733	-0.0133105375	-0.0625881946	-0.0979282008	0.0524983198	0.0082906521	-0.160285	0.0413669999999999	0.0017112286889999	0.025691281225	0.203694	0.1618524999999999	0.0261962317562499	0.0414912456359999	0.00261905	0.0914365499999999	0.0083606426759024	6.8594229025e-06	0.0031469	-0.00267682	7.1653653124000016e-06	9.90297961e-06	0.00194287	-0.0001226699999999	3.7747438369e-06	1.5047928899999966e-08	-0.00255533	0.0	6.529711408900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
745.799492001768	-1.1527812116270295	1.3289045218802826	556216.8822700953	934.4429971816414	-1.099553450616213	1.2090177907620208	873183.7149818091	712.5320427900757	-1.379767813454123	507701.9120025983	1.9037592190439716	775.5500819353045	631.988514977217	1.342142	38.351357	0.15168225	0.0648079	-0.0387014982	0.0875919735	-0.1580808016	0.0695171235	-0.0338042584	0.0190959563	0.1675546311	-0.0110891298	0.1377947239	0.0503015547	0.1177158101	0.022649778	0.1703922676	0.046792637	-0.0848115319	0.136221977	-0.0839677944	0.1656612664	-0.0955457338	-0.0605907583	-0.0940246068	0.1056105405	0.1145318517	0.0127961288	0.1366857426	-0.0356998241	0.0597406357	-0.0464775238	0.0015320677	-0.0765873237	0.0804653879	0.0841956034	-0.0563037402	-0.1057118142	-0.0508205295	0.0561234149	0.0273866487	0.0254315349	0.0404021931	0.1000256828	-0.0658545343	-0.2419191524	-0.0451507811	0.0895371555	-0.0570614971	-0.0118823231	0.0013169677	-0.1059634455	0.0887696853	0.1056283147	-0.0806956744	-0.0760498867	0.0358460411	-0.003265592	0.097854229	-0.0112992083	0.0031313792	0.1972141355	-0.0559363943	0.0251266428	-0.0862939359	0.0166137574	-0.0477705108	-0.0143532122	-0.007849614	0.0954123399	0.1363927559	0.0308170032	0.0583672529	-0.0143591913	0.1019116571	0.1493210533	-0.0855174595	0.2614093544	0.0921667012	0.0518941064	-0.0186991449	-0.0934685988	-0.0021239272	0.1255921307	0.0699190153	0.032436647	0.0517018287	0.0465787241	0.038170062	0.0164104659	0.0480068184	0.0408034172	-0.0517582665	-0.1518569166	-0.0565362331	-0.0991642133	-0.1164464777	-0.0411749628	0.0096595995	-0.0087217001	0.0555455693	-0.0957744545	0.2012035852	-0.0299486796	-0.0191502706	0.1095649751	-0.099141769	0.0566681795	0.0011853914	-0.172802	-0.012517	0.000156675289	0.029860531204	0.221414	0.01772	0.0003139984	0.049024159396	0.0341323	0.03151325	0.0009930849255624	0.0011650139032899	0.00398762	0.00084072	7.068101184000002e-07	1.5901113264399998e-05	0.00126389	-0.00067898	1.5974179320999998e-06	4.610138404000001e-07	-0.00227639	0.00027894	5.1819514321e-06	7.780752360000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.240700401297	-2.558791600471068	6.547414454641289	552406.7387330105	933.4030768078678	-1.0399203737736116	1.081434383789448	871241.3037943944	712.3597071721772	-0.1723356178985113	507456.35240243	0.0296995651964617	775.4457443492591	621.1961006937332	1.126063	32.17696	0.3039783	0.186065	-0.116140328	-0.0197155494	0.0598726079	0.0756391632	-0.1358233227	0.0816721834	0.0296445484	-0.0423053753	0.0538776273	0.089673055	-0.0562198976	-0.0805600888	-0.1571617611	0.01970325	-0.1498554393	0.0776484224	-0.0623571064	-0.0952570304	-0.1071676437	-0.1728789243	-0.0605607401	-0.0710446083	-0.1373943136	0.0202298467	0.060578064	0.0079879273	-0.0520926233	-0.1063998172	0.0277647975	0.1001841113	-0.0638304951	-0.0465045515	-0.1051022696	0.0410951989	-0.0673512063	0.0250083086	0.0555329996	-0.0240952783	0.0451706746	-0.033473112	-0.0821691783	0.0227832236	-0.0589734867	0.0156802797	0.0029289743	-0.0527466477	-0.0602051165	0.0173809679	0.0399896884	-0.0064492077	0.0676076292	-0.0944619713	-0.0481916054	-0.11458437	0.0484890528	0.1597038463	0.061805761	-0.0516683855	-0.041831169	-0.0533402414	0.1222135204	-0.0894955912	0.0695567314	0.1733810344	-0.0261782676	0.0576280691	0.1563988963	-0.0029160657	-0.0831451935	0.0269965339	0.059976115	-0.1527278021	-0.0314386035	0.0008326514	-0.022514913	-0.0504457756	0.0046012269	0.1010621502	0.0121595293	0.0410416433	-0.1255320469	-0.0011220008	-0.0205867779	-0.0645060246	-0.0627785894	0.0039186474	-0.0336273722	-0.0171353319	-0.0905696945	0.1293140729	-0.0776745818	0.0399618063	-0.0555997418	-0.0595376367	0.0462263836	0.0389865793	-0.034666099	-0.1870732919	0.0498481908	-0.0357929964	0.0072572111	0.1389460055	-0.1003129872	0.0607412226	-0.0059244253	-0.156197	0.016605	0.000275726025	0.024397502809	0.0630421	-0.1583719	0.02508165870961	0.00397430637241	-0.0589476	-0.0930799	0.0086638677840099	0.00347481954576	0.00395833	-2.9289999999999525e-05	8.579040999999722e-10	1.5668376388900004e-05	0.00167409	0.0004102	2.8025773281000003e-06	1.682640400000001e-07	-0.00255533	-0.00027894	6.529711408900001e-06	7.780752360000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.1491111788796	-3.091589222417383	9.55792392016732	547820.7067788854	932.235567258948	-1.1675095489198384	1.3630785468190043	869063.1528626125	710.077876578139	-2.281830594038184	504210.5908057188	5.206750859888649	774.3430172131046	612.8990250236246	0.984881	28.142702	0.3239121	0.220934	-0.0715844702	0.0359749486	-0.0270826655	0.1210979447	0.0245460299	0.0245867058	0.1399905193	0.0164045843	-0.0483993141	0.0655974699	0.0810479231	-0.0193406259	-0.1077174941	-0.0914368789	0.0753258775	0.15964744	-0.0429636262	-0.083310773	-0.0621985703	-0.0022175076	-0.0415580636	0.0287104076	-0.1056989686	-0.0959083437	-0.0263612237	0.028525128	0.0216438141	0.013654888	0.0996301866	0.0113276711	-0.1592932379	-0.0856000256	-0.0563818716	-0.0573780111	-0.0530736308	-0.0745807994	-0.1736782924	0.0279068579	0.0736536856	0.099611685	0.0728387202	0.1869801298	0.0263814335	0.0417588636	-0.0783211008	0.0236989134	0.1716966293	-0.1268563434	0.0248329491	-0.0702468207	-0.0837821512	0.1419350547	-0.0747714908	-0.0221040748	-0.0951498143	-0.0919601021	-0.1094582381	-0.1190553376	-0.2411044797	-0.0394271014	0.0126291709	0.0789003346	-0.1383515576	-0.0209158553	-0.0290611817	0.113619764	0.0840027277	-0.141875383	-0.0254623628	0.0069689369	0.0388374901	0.0454759228	0.0538342064	-0.0658347805	0.0644196547	0.0415554315	0.170219629	0.0220176584	0.0530923332	0.0903979184	-0.131060386	0.0011864266	0.1021935906	0.0091192704	0.0130317512	-0.0885352782	0.0533803624	-0.0816991209	0.0018331988	-0.0370590961	-0.0281475741	-0.0138548819	-0.1013138406	0.0572679744	0.1117541763	0.0412232789	0.0217686081	-0.037334801	-0.161339808	0.055317643	0.0313386898	-0.0176346751	-0.1014413551	0.0647104904	-0.013011472	-0.170461	-0.0142639999999999	0.0002034616959999	0.029056952521	0.249196	0.1861538999999999	0.0346532744852099	0.062098646416	0.0587316	0.1176792	0.01384839411264	0.00344940083856	0.00390625	-5.208000000000036e-05	2.712326400000037e-09	1.52587890625e-05	0.00160987	-6.422000000000003e-05	2.5916814169e-06	4.124208400000004e-09	-0.00255533	0.0	6.529711408900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.6208953779764	-0.52821580090324	0.2790119323238513	547039.0688797195	933.9600790133456	1.7245117543976676	2.973940791055721	872281.4291906148	710.2609772004452	0.1831006223061422	504470.6557337313	0.0335258378888965	773.4386439969755	603.7158535394427	0.917924	26.229443	0.1554737	0.0959622	-0.0712356554	0.0768530011	-0.0272443122	-0.0055216668	0.0383621599	-0.0806912933	0.0237507334	-0.1359536511	0.015127509	-0.0246248821	0.0685263533	0.003470939	-0.1331642272	0.0647041709	0.135914231	0.0793896563	0.1175205701	-0.0789505824	-0.1028477434	-1.9403e-05	-0.0493444587	0.0200689549	-0.0471444409	0.0016168696	0.0009803501	-0.0202330124	-0.1730252937	0.0617736961	0.0278616421	-0.1935424779	-0.0643265231	0.1096809836	0.0307865711	0.0171262101	-0.1295046442	-0.1116891083	-0.0380097132	0.004892595	0.0591669103	0.0715055467	-0.0710687938	0.0616233799	-0.0926116972	0.0877743484	0.0010413484	0.0157008565	0.00555734	0.0005623721	-0.0764629122	-0.0038315897	0.138503271	0.0740416449	-0.0901104137	-0.0797154605	-0.0122225595	-0.193612531	-0.0687480075	-0.096776204	0.0674164085	0.0247608334	0.1134502973	0.0534527351	-0.0377991723	-0.0277329493	0.0418769804	0.0617820608	0.1139250582	0.0442747611	-0.0079675849	-0.1336674189	0.0109873406	-0.0558375483	0.1363730621	-0.1250397854	-0.0087741567	-0.0224532164	0.0787151258	-0.1094761067	0.1233782244	0.0124907879	-0.082044334	-0.0844470758	-0.051390651	-0.0016252258	0.0565300031	0.0763652681	-0.0296122765	0.0453549516	-0.0360209038	-0.0375321069	-0.0496201729	-0.0378135983	-0.0190077602	0.0812385171	0.0356914985	0.0935934265	0.0185563487	0.1011427387	-0.0140388794	-0.0288397141	-0.0248364896	-0.0923620735	-0.1025263906	0.0685692013	-0.0200485104	-0.164353	0.006108	3.730766400000003e-05	0.027011908609	0.161869	-0.0873269999999999	0.0076260049289999	0.026201573161	0.0389859	-0.0197457	0.00038989266849	0.0015199003988099	0.0045117	0.00060545	3.665697025000005e-07	2.0355436890000005e-05	0.00185028	0.0002404099999999	3.4235360784e-06	5.779696809999996e-08	-0.00255533	0.0	6.529711408900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.1767320134118	0.5558366354354121	0.3089543652921592	547861.594614054	933.7735884555508	-0.1864905577948548	0.034778728146636	871933.1144971563	708.2880831234309	-1.9728940770143024	501672.0086946641	3.892311039118117	771.0708052865626	599.6912326892968	0.84286	24.084517	0.1457366999999999	0.0861021	-0.0439197459	0.0025164673	0.047573149	-0.0645303908	-0.0329385676	-0.0231715123	-0.1212245497	0.0238666524	0.0962099082	0.0214581197	0.0507210604	-0.0100461664	0.0430351172	0.0410207053	-0.0237793722	0.0995190367	-0.0777605415	0.0182759333	0.0113472136	0.1199679432	0.0482491687	-0.0495727429	0.025805763	0.0411182734	-0.0180241596	-0.0350489974	-0.0644173398	-0.0296188049	0.066641174	-0.0600693032	-0.0197650162	0.0974336774	0.0050034007	-0.0266113418	-0.0475020933	-0.0269235367	-0.0522315776	-0.0016337598	-0.0844398644	0.1333917779	0.057847532	-0.0120855534	-0.0154871355	0.0551129241	0.0887752261	-0.0705349381	0.0814498376	0.1123777659	-0.0731041593	0.0017691996	-0.0086814252	-0.0952457537	0.0073525754	-0.1394940234	-0.0232143416	-0.0186904624	-0.0876064066	-0.1119884183	0.0420164519	0.0317427172	0.1279093066	0.0154262117	-0.0438784939	0.0119984607	0.0386625585	-0.1098662124	-0.0072232885	0.0597913562	-0.0120937886	0.0138314311	0.0297816209	0.022730678	0.0931098905	0.1311166722	0.005221431	0.0198666265	0.0395065109	-0.1268681722	0.0650958209	0.0476593792	-0.0203314696	-0.0996562493	0.0117623765	-0.0081337943	0.0446830125	0.0715245655	0.0293843337	0.0162976192	0.0149973276	-0.1123566796	0.0077089725	0.0011361133	-0.047917565	-0.0038870307	0.0456443997	0.1079793652	-0.0113612641	0.0743332883	0.0770132276	0.0655206134	-0.0698520422	-0.0179627641	-0.1035676303	0.0723107629	-0.0270084943	-0.167692	-0.003339	1.1148921000000058e-05	0.028120606864	0.238943	0.0770739999999999	0.0059404014759999	0.0570937572489999	0.0555201	0.0165342	0.00027337976964	0.00308248150401	0.00497654	0.0004648399999999	2.160762255999994e-07	2.47659503716e-05	0.00181679	-3.348999999999995e-05	3.3007259041e-06	1.1215800999999967e-09	-0.00207787	0.00047746	4.3175437369e-06	2.279680516000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.2137335703588	1.0370015569470752	1.075372229110658	549397.798833311	931.1706778207908	-2.602910634759951	6.775143772546451	867078.831233231	708.4001920450725	0.1121089216416066	501830.8320894956	0.0125684103116439	770.3362843338865	606.7233483106374	0.7654769999999999	21.873302	0.1222073	0.073631	-0.0478253583	0.026565578	0.071799422	-0.0595013219	-0.0625153962	-0.0006304194	-0.0373819046	0.045302355	0.1081640319	-0.0491347396	-0.0665333198	0.0484445281	-0.0378939823	-0.0202263902	-0.0743187853	-0.0394819506	0.0307690558	-0.0250136848	-0.0436214315	0.1151632285	0.0114614428	-0.0777639869	-0.0222754825	-0.0086474272	0.020133329	-0.0228869304	0.0377422414	-0.0184931514	-0.1183708067	-0.0090632607	-0.1802946478	-0.0480723502	-0.0473926441	-0.0209016447	-0.0980472193	-0.0581096608	-0.0055166809	0.0907042414	0.0047005875	-0.2447557216	0.0118315885	-0.0748679881	0.0302677921	0.0019710766	-0.0218740123	-0.1350039469	0.0634665627	0.0572946199	0.0032625086	-0.0625014594	-0.0177689262	-0.0505266301	0.1291252368	0.1762494521	-0.0271067596	0.112079344	0.096613061	-0.1415428617	0.023253751	0.0297217032	0.0100832789	-0.0396135732	-0.0185697545	0.002433378	0.0556383119	-0.1183972916	0.0292947017	0.0774121747	-0.0552311821	0.050604013	-0.0516273482	0.048977728	0.0359833812	0.0250486952	-0.0122560726	0.0367772312	-0.0030666211	-0.0538754998	0.052710184	-0.0539912115	-0.1089734053	-0.0239289756	0.0081773969	0.1138974172	-0.045338037	0.0646305979	0.0932518437	-0.1354540429	0.0909478638	0.2065328333	0.0094554902	0.0938377787	-0.1356722457	-0.0401920965	0.0422906526	0.0289429449	-0.1439592162	-0.0787232462	-0.0432955439	-0.011415871	-0.061477596	0.0244142893	-0.1045646294	0.0759287828	-0.0338646736	-0.171336	-0.0036439999999999	1.3278735999999858e-05	0.0293560248959999	0.172033	-0.06691	0.0044769480999999	0.0295953530889999	0.0456968	-0.0098233	9.649722289e-05	0.00208819753024	0.00518429	0.00020775	4.31600625000002e-08	2.68768628041e-05	0.0016654	-0.0001513899999999	2.77355716e-06	2.291893209999998e-08	-0.00255533	-0.00047746	6.529711408900001e-06	2.279680516000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.9923395418119	0.7786059714530893	0.6062272587824089	550552.6319387315	933.2395431554222	2.068865334631369	4.280203772839364	870936.0449089411	708.9009558447802	0.5007637997077836	502540.5651976431	0.2507643830977772	771.6620189968958	611.2712876964014	0.8053249999999998	23.011944	0.2332492	0.120498	-0.0475011038	0.0661946794	0.0818463734	0.0186145491	-0.0327527761	-0.034959387	0.003796321	0.0903345286	0.0914699087	-0.014731989	0.1065723029	-0.0061113772	0.0837667962	-0.1291478415	-0.004291148	0.0373606418	-0.0406830331	0.0356604516	-0.0451945945	0.1109492122	-0.0429835659	-0.0288672843	-0.0488792915	0.0944771922	-0.0507250607	0.0535197762	0.1997791966	-0.1109354652	-0.1111865486	0.0822552071	0.0008784094	0.1023701861	-0.0176344918	-0.0094017891	-0.0407798625	0.025768888	-0.1361118077	-0.1418466744	0.041681049	0.0327170581	-0.034952232	-0.0569805104	-0.0562584224	0.0871947402	-0.0460939287	0.1213047692	0.0047625432	0.0840876272	-0.1273099309	0.0051247388	-0.0023041324	0.0300844073	0.0088384709	0.0596723512	0.0351679615	0.0291158992	0.0846833812	-0.0356248739	0.0654700653	-0.103876301	-0.0855049428	0.0993049656	0.0210753574	4.61466e-05	0.078018958	-0.082037058	0.0540842519	-0.0255853459	-0.0024892202	0.0968325052	0.035464328	0.1092293323	-0.0678317814	0.0745647718	0.1193031053	-0.0336143464	0.1093268017	-0.0290638528	0.0878618756	0.0283515176	0.057192889	-0.0950563176	0.0812306472	0.0229129205	-0.0348421828	-0.1293503248	-0.0539726389	0.1151069905	0.0904176492	0.0441148161	-0.0699075687	0.0114350914	0.0419279725	0.0871874318	-0.0264815673	0.0853567637	-0.1316667418	0.1284910884	-0.0990529091	0.0482902819	-0.0448949764	-0.0140142474	-0.105516962	0.0794170796	-0.0405906974	-0.199882	-0.028546	0.000814874116	0.039952813924	0.260873	0.08884	0.0078925456	0.068054722129	0.10137	0.0556732	0.0030995051982399	0.0102758769	0.00432094	-0.00086335	7.45373222500001e-07	1.86705224836e-05	0.00148421	-0.00018119	2.2028793241e-06	3.2829816100000046e-08	-0.00239607	0.00015926	5.7411514449e-06	2.5363747600000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.3659878506713	0.3736483088594013	0.1396130587134906	551107.2599175031	933.6006342403524	0.3610910849301945	0.1303867716160649	871610.1442539883	711.5661862111825	2.665230366402284	506326.4373591273	7.103452905992852	774.7719932329936	606.1921139711558	1.071481	30.617285	0.2914098	0.147523	-0.1935693668	0.0140943999	-0.0447355059	0.0441955433	0.0371425775	0.0931669128	0.1045727327	0.004147976	0.0614251715	-0.1220263371	0.089612891	0.0724365528	-0.0732679909	0.0005678529	-0.0206290772	0.1360785601	0.0878053272	-0.1365068586	-0.1183345546	-0.0897613893	-0.129872141	-0.0380474683	-0.0546439309	-0.0850982403	0.0063562417	0.1058598374	-0.0685889182	0.0698464807	-0.0388861902	-0.1668263015	-0.0757725536	0.0722818625	-0.0422895593	-0.0484702806	0.080648215	0.1132831241	-0.0847329195	0.0125234943	-0.0371847463	0.0492395954	-0.2395986993	-0.0714037423	-0.0351003443	0.0100293696	-0.0973872967	-0.0235228733	0.0824624651	-0.1492500536	-0.1490312635	-0.1212700801	0.1419945539	0.0512931103	0.0014581492	0.0671496257	0.0331130779	-0.0157301893	0.0154120527	0.0543318121	-0.1225018263	0.085054488	-0.0257346106	-0.1165897397	-0.0837900475	0.0036345036	-0.0976683833	0.0141213617	0.2068800302	-0.0568332657	-0.0548623561	-0.0326039881	-0.1153805873	0.015043954	0.0440718883	-0.0754540307	0.0086738238	0.0478096946	0.0745522281	-0.0477855059	0.1457572032	-0.0583074675	-0.0030149042	-0.0197343579	-0.0521815169	-0.1023875882	0.1451901698	-0.1086627409	-0.0382532264	-0.0125165937	0.0415423312	0.019359879	0.025627289	0.0726666221	0.0022451225	0.0642323863	0.1238984977	0.0384293577	0.1039670199	0.0761822344	0.2508412804	-0.0416798996	-0.0394942414	0.1232833357	-0.1064242213	0.0827696937	-0.0471607147	-0.184774	0.015108	0.000228251664	0.034141431076	0.143615	-0.117258	0.013749438564	0.0206252682249999	0.0422737	-0.0590963	0.00349237267369	0.0017870657116899	0.00313108	-0.0011898599999999	1.415766819599999e-06	9.8036619664e-06	0.0022149	0.00073069	4.90578201e-06	5.339078761000003e-07	-0.00247447	-7.839999999999974e-05	6.123001780899999e-06	6.1465599999999586e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
