global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
726.5370395777037	0.3164285229865982	0.1001270101594801	527856.0698783338	842.4530549119635	-0.910939659645578	709727.1497304997	0.8298110635152017	701.2124916386464	-0.3594455692548308	491698.9584300788	0.1292011172569294	722.8711603880495	673.3507197941698	0.900154	19.997734	0.11190914	0.052239	-0.0252903416	0.0402390232	0.0081013679	-0.0077256638	0.0186342879	0.0386382018	-0.050802793	0.0199032651	0.0259902885	0.0228149459	-0.0101272813	-0.0127212276	-0.0201831197	0.0475338849	0.0449365367	-0.0863819429	-0.075841754	-0.0386399027	-0.0699065151	-0.0511712777	0.060460197	-0.1481524094	-0.1181776764	-0.1222918217	-0.0965475438	0.0184410794	0.0266002269	0.0033652801	0.0535031488	-0.0423987779	0.0044657631	-0.0918864758	0.1060205314	-0.0413209204	-0.0756411287	-0.0389053151	-0.0867609543	0.0165379384	0.0617435365	-0.190348	-0.0044869999999999	2.013316899999992e-05	0.0362323611039999	0.0697246	0.0334378	0.00486151984516	0.0011180864688399	-0.00903696	0.01987284	0.0003949297696656	8.16666460416e-05	0.00949243	-0.0005014	2.514019600000008e-07	9.01062273049e-05	0.00832486	-0.00020057	4.0228324900000245e-08	6.93032940196e-05	-0.00643284	0.0003802599999999	1.445976675999996e-07	4.13814304656e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.8025982071878	1.265558629484076	1.6016386446616129	529696.6219571332	842.8559247596974	0.4028698477338821	710406.1099025246	0.1623041142131213	701.7232613166808	0.5107696780344213	492415.5354729187	0.2608856639993864	723.1282486377544	672.7797071799157	0.89432	19.868132	0.111002665	0.0719972	-0.0222967126	0.0235429885	0.0236520879	-0.0125194589	0.0172003755	0.0613429618	0.0113907474	0.0138622887	0.0337614362	0.0440408799	0.0243727484	-0.0177692598	-0.0450665555	0.0710715919	0.0062448447	-0.1017193564	-0.0611137925	-0.0066762407	-0.0682165209	-0.0736210174	-0.0359299721	0.0223220765	0.0737119924	0.0334793227	-0.0015880278	0.0118847572	0.0408775097	-0.0422121032	-0.028535149	-0.0116689901	-0.0221923645	-0.1205689622	-0.0237598455	0.0532545262	0.0507381688	0.0685451447	-0.0882931893	0.0212145853	0.0556345156	-0.184404	0.0059439999999999	3.5331135999999725e-05	0.034004835216	0.00150324	-0.06822136	2.2597304976e-06	0.0046541539602495	0.000423345	0.009460305	8.949737069302501e-05	1.79220989025e-07	0.00955007	5.764000000000116e-05	3.322369600000134e-09	9.12038370049e-05	0.0084274	0.0001025399999999	1.0514451599999984e-08	7.102107076e-05	-0.0068202	-0.0003873599999999	1.5004776959999984e-07	4.651512804e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.1193785065492	0.3167802993614259	0.1003497580635146	530157.8293567635	842.5536533694126	-0.3022713902847727	709896.6588061443	0.0913679933846893	702.5806167862274	0.8573554695466328	493619.52308371576	0.7350584011615272	723.6807548245533	678.7733549779941	0.853122	18.952877	0.119714705	0.0615151	-0.0138021108	0.0296231173	0.041340835	0.0108035011	0.0163026312	0.0524525531	-0.0294351117	0.0043379154	0.0341038274	0.0003715422	-0.0092707883	0.0380082468	-0.0275363012	-0.0499862587	0.0554581737	-0.112160979	-0.0056007396	-0.1007529131	0.0537462519	0.0306289363	0.0450347489	0.1640831963	-0.0702252948	-0.04928362	0.0154252146	0.007837921	0.0344436733	-0.0116345249	0.0103703552	-0.0493230942	0.0540227946	-0.0522119317	0.0617043919	0.0100034559	-0.0052246316	-0.0548854097	-0.0897877085	0.0258549876	0.0493116688	-0.190364	-0.0059599999999999	3.5521599999999914e-05	0.036238452496	0.0462774	0.04477416	0.00214159775076	0.0020047254037056	-0.0418882	-0.042311545	0.001790266840287	0.00175462129924	0.00937039	-0.00017968	3.2284902400000546e-08	8.780420875209999e-05	0.00826898	-0.0001584199999999	2.5096896399999808e-08	6.837603024040001e-05	-0.00662492	0.0001952799999999	3.813427839999997e-08	4.38895650064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.3577883288198	-0.7615901777294312	0.5800195988139465	529049.3522425921	842.5076383021252	-0.0460150672873851	709819.1205974246	0.0021173864174625	702.935960529823	0.3553437435955402	494118.96460598486	0.126269176112493	724.3699564914679	681.471347052096	0.877453	19.493416	0.09251235	0.04203	-0.003769785	0.0305516255	0.0345146808	-0.0019045558	0.0169818378	0.0328504429	0.0204267232	-0.001686185	0.0106001245	0.0056096957	-0.0094447558	0.0027228465	-0.0908954837	0.0005932168	-0.1038318706	-0.0602764253	0.0716899572	-0.0015774555	-0.11690053	-0.018732335	0.0452152673	0.0279751204	0.0394612247	0.0931935725	-0.0186572308	-0.0014202137	0.0230690917	-0.0083315876	0.0135857816	-0.0187645902	0.0477017079	-0.0109363947	-0.0486575034	0.0396433401	-0.052039703	0.0191166142	-0.0912438734	0.030451217	0.0427992974	-0.18048	0.009884	9.769345600000008e-05	0.0325730304	0.0310447	-0.0152327	0.00096377339809	0.00023203514929	-0.00633255	0.03555565	0.0012642042469225	4.01011895025e-05	0.00967633	0.00030594	9.359928360000067e-08	9.36313622689e-05	0.00813019	-0.0001387899999999	1.9262664099999933e-08	6.60999894361e-05	-0.00643285	0.0001920699999999	3.6890884899999974e-08	4.13815591225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.8637804476981	-1.4940078811216608	2.2320595488536346	526878.2277658241	843.0737823024066	0.5661440002813833	710773.4024056856	0.320519029054607	702.8808999871902	-0.0550605426327592	494041.5595668025	0.0030316633550139	724.3093250624316	678.4964677291954	0.836999	18.5947	0.07288875	0.0350902	-0.0139752111	0.0254762884	0.0094289521	0.0055242943	0.015165196	0.0131605606	0.0003179276	-0.0015724707	0.0221794722	0.0293599374	-0.0663684339	-0.0200835315	0.005025635	-0.030280722	-0.0133960689	-0.0143173171	0.0451855103	-0.0396023424	0.0504909036	-0.021739776	0.0055125481	0.1354854957	0.029352387	-0.0352712599	0.0805498608	-0.0004420894	0.0278841349	-0.0011194318	0.0574435841	0.0156534827	0.0270098072	0.0098524942	-0.0477340507	0.0385807374	0.0403494632	0.0310248868	-0.092661062	0.034995421	0.0361224311	-0.192703	-0.012223	0.000149401729	0.037134446209	0.0273007	-0.003744	0.00074532822049	1.4017536000000006e-05	-0.0213283	-0.01499575	0.0002248725180625	0.00045489638089	0.00976727	9.093999999999942e-05	8.270083599999895e-09	9.53995632529e-05	0.00781715	-0.00031304	9.799404160000035e-08	6.11078341225e-05	-0.00686739	-0.0004345399999999	1.888250115999998e-07	4.71610454121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.6828501359021	-1.1809303117960326	1.394596401318675	525165.2332810943	840.9198011354167	-2.1539811669898654	707146.1119416289	4.639634867747023	702.8602799987411	-0.0206199884490843	494012.5731999088	0.0004251839236403	724.4048974131858	669.4054025486929	0.7957649999999998	17.678637	0.0722973099999999	0.0404919	-0.0232735555	0.0187607937	-0.0211536996	0.0102999096	0.0228374251	0.0058239075	-0.0142508086	-0.0028163552	0.0285343571	-0.0072496516	-0.0349424392	0.0099959116	-0.0005074969	-0.0182851821	-0.0705198677	-0.039902945	0.0109558148	0.049451588	-0.0245524883	-0.0057982906	-0.0073596886	0.0414410597	-0.0006110489	-0.0970235104	-0.0149547455	8.72934e-05	0.0131313544	0.0255060191	0.0402240407	-0.0144386672	0.01688739	0.0087060822	0.0196282505	0.0170766362	-0.0770217253	-0.0106311717	-0.0940386689	0.0394798359	0.0293067317	-0.190905	0.001798	3.2328040000000782e-06	0.0364447190249999	0.0525174	0.0252166999999999	0.00275807730276	0.0006358819588899	-0.00979069	0.01153761	0.0001331164445121	9.58576106761e-05	0.00920248	-0.0005647899999999	3.189877440999989e-07	8.468563815040002e-05	0.00781715	0.0	0.0	6.11078341225e-05	-0.00675728	0.00011011	1.2124212100000016e-08	4.56608329984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.9161853002748	-0.766664835627239	0.5877749701873414	524054.6433397018	840.8363393237161	-0.0834618117006584	707005.7495273073	0.0069658740123561	701.6579277332077	-1.2023522655334773	492323.84755085927	1.4456509704334854	723.2311251523539	667.3457311298698	0.813875	18.080971	0.0720761499999999	0.0382592	-0.0206242064	0.0146775848	-0.0417888474	0.0073771767	0.0190640898	-0.0005601272	0.0526592717	0.0109909315	0.0103714903	0.0198137993	-0.0201991355	-0.0332798354	-0.0045083847	0.0012592318	-0.0123464639	0.0373937266	0.106765387	0.0859249201	-0.0585961374	-0.1749153313	0.0504574648	-0.1164114094	0.10236859	0.0765552407	-0.017240883	0.0095249477	0.0142681671	0.0007671674	0.008754445	0.0317145368	-0.0067091681	-0.0115933964	-0.0583532879	0.0446779731	0.0230778431	0.1090087055	-0.0953761056	0.0438968002	0.0223783947	-0.195988	-0.005083	2.5836889000000044e-05	0.038411296144	0.0279877	-0.0245296999999999	0.00078331135129	0.0006017061820899	-0.00988114	-9.04500000000006e-05	8.181202500000108e-09	9.76369276996e-05	0.00976883	0.0005663499999999	3.207523224999983e-07	9.543003956889998e-05	0.00797507	0.00015792	2.49387264000002e-08	6.36017415049e-05	-0.00688047	-0.0001231899999999	1.5175776099999897e-08	4.73408674209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.6449963538558	-0.271188946418988	0.0735434446598407	523662.08074797207	841.1037027319207	0.2673634082046874	707455.4387493473	0.0714831920468263	702.6470959246143	0.989168191406634	493712.9414112941	0.9784537108906712	724.0178225235118	657.4658519993288	0.8226329999999998	18.275553	0.0864833599999999	0.0525245	-0.038047644	-8.06976e-05	-0.0626110492	0.0006348023	0.0112139824	0.0026416642	-0.0148840328	-0.0039687806	0.0171044536	-0.0013049291	-0.0097741849	-0.0403736104	-0.0085485675	-0.0666515141	0.079597518	-0.0599004398	0.0166090618	-0.039100695	-0.0396715322	0.0650508547	-0.0256960343	-0.08372533	-0.0209953381	0.0460571137	0.059966633	-0.0026496917	0.0227264122	0.0055021934	0.0055401049	0.013435937	0.022572401	-0.0419634754	0.0400051901	0.0681644544	0.0222776014	-0.0378870579	-0.0966728009	0.0482387676	0.0153640485	-0.19112	0.0048679999999999	2.369742399999984e-05	0.0365268544	0.0308824	0.0028947	0.00095372262976	8.37928809e-06	-0.0465463	-0.03666516	0.0013443339578256	0.00216655804369	0.010254	0.00048517	2.353899289000001e-07	0.0001051445159999	0.00831742	0.0003423499999999	1.1720352249999997e-07	6.917947545640001e-05	-0.00686688	1.3589999999999956e-05	1.8468809999999878e-10	4.71540409344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.8052611311858	0.160264777329985	0.0256847988526296	523894.0560411841	839.8035390720817	-1.300163659839086	705269.9842379934	1.6904255423661665	702.058428512439	-0.5886674121752549	492886.0370453555	0.3465293221571114	723.3896186386789	660.5545369147624	0.835391	18.558969	0.0673427	0.0366239	-0.0301393027	0.0105369319	-0.0472941197	0.0007806915	0.0207576197	0.02172378	-0.0185665965	0.0040662058	0.0195609819	0.0034091325	0.0180198224	-0.0290618555	0.0081851103	0.0055217504	-0.008520401	-0.0801817537	0.0508938737	0.1384459279	0.0271325699	-0.0716247187	0.1146482391	-0.1746097364	0.0417253824	-0.0252789641	0.0371416158	0.0063212043	0.0127065742	0.0121063033	0.0144677316	-0.0249369049	-0.0072615985	-0.0686893305	0.0641398194	0.0187520435	-0.0435634475	0.0112153114	-0.0979282008	0.0524983198	0.0082906521	-0.199479	-0.0083589999999999	6.987288099999962e-05	0.0397918714409999	0.0385046	0.0076221999999999	0.00148260422116	5.8097932839999984e-05	-0.0551873	-0.008641	7.466688100000005e-05	0.00304563808129	0.0108322	0.0005782	3.343152400000011e-07	0.00011733655684	0.0081920399999999	-0.0001253800000001	1.5720144400025127e-08	6.710951936159838e-05	-0.00671605	0.0001508299999999	2.2749688899999812e-08	4.51053276025e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.0214583521163	0.2161972209304394	0.0467412383380452	524207.07215432526	840.6654488841692	0.8619098120875606	706718.3969476217	0.7428885241728139	701.5677984288577	-0.4906300835813226	492197.3757923144	0.2407178789150156	723.0356986996258	664.851137491451	0.8233359999999998	18.291155	0.0679914999999999	0.0341014	-0.0220287418	0.0051049581	-0.0328717407	-0.0036161428	0.0058747966	0.011799328	0.0211843584	0.0111051931	0.0249763014	0.0100898518	0.0065741025	-0.0082533202	0.0087304375	-0.0029216135	0.0364969027	-0.053520653	-0.0805057632	-0.0191020847	0.0483675624	0.053927168	-0.1747604418	0.0896897399	-0.0117078529	0.0786276062	0.0168526868	0.0110489575	0.0195861164	-0.0158927369	-0.0130002092	0.0024368319	-0.0120669356	-0.0725460218	0.0307904384	0.0655000687	0.0450494654	0.0143651671	-0.099141769	0.0566681795	0.0011853914	-0.197189	0.0022899999999999	5.2440999999999385e-06	0.038883501721	0.01464	-0.0238646	0.0002143296	0.00056951913316	-0.0395169	0.0156704	0.00024556143616	0.00156158538561	0.0106732	-0.0001589999999999	2.528099999999981e-08	0.00011391719824	0.0083973199999999	0.0002052799999999	4.213987839999945e-08	7.051498318239831e-05	-0.0068751	-0.00015905	2.5296902499999995e-08	4.726700001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.1885158177682	0.1670574656519647	0.0279081968300573	524449.006442342	839.4027319687435	-1.262716915425699	704596.9464365903	1.594454008502192	701.9711076652972	0.4033092364394406	492763.4359968442	0.1626583401973646	723.4407019914659	660.597575502073	0.814523	18.095383	0.089948	0.044525	-0.0274417412	0.0053720478	-0.0389600853	-0.0020240457	0.0050171074	0.0072757903	-0.0109442638	0.005560223	0.0049136414	-0.0005947186	-0.0085479724	-0.0134637958	-0.0027589572	-0.0089035145	0.0146317878	-0.0832187315	-0.0325823397	-0.0157071306	0.0966358307	-0.0515950272	0.0088632539	0.0751449851	0.1144816529	-0.0013994992	-0.0303939358	0.0042032684	0.0105800005	0.0017294216	0.0064753504	-0.0335721026	0.0032275061	-0.0890051238	0.0844998323	0.0376504442	-0.0123501421	-0.0641727475	-0.1003129872	0.0607412226	-0.0059244253	-0.190754	0.0064349999999999	4.140922499999995e-05	0.036387088516	0.0470212	0.0323812	0.00221099324944	0.00104854211344	-0.0464937	-0.0069767999999999	4.867573823999998e-05	0.00216166413969	0.0100588	-0.0006144	3.774873600000013e-07	0.00010117945744	0.0081626	-0.0002347199999998	5.509347839995232e-08	6.662803876000001e-05	-0.00684112	3.3980000000000295e-05	1.15464040000002e-09	4.68009228544e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.3190558660114	1.1305400482431196	1.2781208006815552	526087.7328023621	843.5156856210118	4.112953652268288	711518.7118886856	16.916387745707052	702.5979109700879	0.6268033047907693	493643.8244995316	0.39288238289663	724.3481355881931	665.9598205732678	0.854129	18.975256	0.0685628999999999	0.0300913	-0.0186236546	0.0107786542	-0.0157573823	-0.0106264504	0.0166864709	0.0269563244	-0.0196470281	-0.0039826526	0.0173435033	0.0164866164	-0.0153076528	-0.0565378768	-0.0406412656	-0.0053873796	-0.0107786326	-0.067741264	0.0315677374	0.040102847	0.0254794076	-0.1116189815	-0.0556954245	-0.0331323373	0.0038898282	0.1370369185	-0.0794974442	-0.0044983911	0.024424165	-0.0176846799	-0.0017688758	-0.0090236186	0.0047878569	-0.0860932999	0.007997624	0.1122274275	-0.013197247	0.031159121	-0.1014413551	0.0647104904	-0.013011472	-0.18985	0.000904	8.172160000000288e-07	0.0360430224999999	0.0370968	-0.0099244	0.00137617257024	9.849371536e-05	-0.0262302	0.0202635	0.00041060943225	0.0006880233920399	0.0103885	0.0003297	1.0870209000000033e-07	0.00010792093225	0.0084928999999999	0.0003302999999998	1.0909808999993378e-07	7.212935040999831e-05	-0.00693054	-8.941999999999978e-05	7.99593639999996e-09	4.80323846916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.354687033908	-0.9643688321033324	0.9300072443323452	524689.7126279909	843.1075795759659	-0.4081060450458835	710830.3907384437	0.1665505440029927	701.962940967363	-0.6349700027249128	492751.9704915496	0.4031869043604757	724.0421163098439	661.4153086609765	0.8183289999999999	18.17993	0.0450703	0.0211979	-0.0274951448	0.0013267067	-0.024812018	-0.0129098919	0.0040291895	0.0076738299	-0.0474955829	-0.0002047546	-0.0108024592	0.0330311957	-0.0022175135	-0.0396327014	-0.0175400373	0.0426522579	0.0286599623	-0.0364044991	0.0223598695	-0.0472835441	0.1078620953	0.0349264655	-0.1379194412	-0.0248076994	0.0585552612	-0.0195741225	-0.0919585457	-0.0010030698	0.0060267445	-0.0177308961	0.020714253	0.0082522225	0.0049341058	-0.0682953449	0.0811671302	0.0632213565	-0.0115153222	0.0453073051	-0.1025263906	0.0685692013	-0.0200485104	-0.199677	-0.009827	9.656992900000005e-05	0.039870904329	0.0290977	-0.0079990999999999	0.00084667614529	6.398560080999998e-05	-0.0395594	-0.0133292	0.00017766757264	0.00156494612836	0.0105511	0.0001626	2.643876000000019e-08	0.00011132571121	0.0085378799999999	4.498000000000002e-05	2.023200400000002e-09	7.289539489439831e-05	-0.00685982	7.071999999999981e-05	5.001318399999973e-09	4.70571304324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.0796130352785	0.724926001370477	0.5255177074629889	525740.4452393892	844.0293089755272	0.9217293995612864	712385.474409706	0.8495850860156093	703.2288900073066	1.2659490399436208	494530.8717409086	1.6026269717341752	724.9713708098459	660.9234552929487	0.802154	17.820587	0.1073364999999999	0.0592117	-0.0257611553	0.005656371	-0.0375618123	-0.0296883284	0.0242807876	0.032259524	-0.0586400438	-0.01509814	0.0173082643	-0.0077557801	0.0004713633	-0.0160759902	0.0151833915	-0.0045261056	0.0027730025	-0.0431543867	0.0884706518	-0.0142140057	0.0852160668	-0.0168003176	0.0146132923	-0.0848120103	-0.1244551491	0.0013473907	-0.0925237283	-0.0143616561	0.0168924356	0.0002056374	0.014712886	-0.0199420657	0.0083165939	-0.033034817	0.075202937	0.0556680127	-0.057990043	0.0190162713	-0.1035676303	0.0723107629	-0.0270084943	-0.206981	-0.007304	5.334841600000007e-05	0.042841134361	0.0784404999999999	0.0493427999999998	0.0061529120402499	0.0024347119118399	-0.0393987	0.0001606999999999	2.5824489999999915e-08	0.00155225756169	0.0099158	-0.0006353	4.036060900000001e-07	9.832308964e-05	0.0081626	-0.0003752799999998	1.4083507839992477e-07	6.662803876000001e-05	-0.00685982	0.0	0.0	4.70571304324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.2955405573218	1.21592752204333	1.4784797388624331	527505.2122334524	841.7044373689905	-2.3248716065367034	708466.3598866488	5.405027986880552	702.8276871137732	-0.4012028935334228	493966.7577736959	0.160963761779591	724.9752404138894	662.4662100293945	0.874826	19.435064	0.2566722999999999	0.135345	-0.0011448436	-0.0134350901	-0.0338535429	-0.0014493125	-0.0003481555	0.0029712645	-0.0306572492	-0.0075649681	0.005428976	-0.0099304708	0.0396568541	0.0112214606	0.0296360879	0.0133394187	-0.0046849896	-0.0936056561	0.0774900201	0.0305877474	0.0657600895	0.0047236374	-0.0196505564	0.0304749802	0.0383593919	0.1361456893	0.0407053509	-0.0091991865	-0.0064788687	0.0076324288	-0.0293141366	-0.0085617932	0.0021803133	-0.0761015665	0.1145990996	0.0713500179	0.0066224986	-0.002212615	-0.1045646294	0.0759287828	-0.0338646736	-0.19365	0.013331	0.000177715561	0.0375003224999999	-0.030589	-0.1090294999999999	0.000935686921	0.0118874318702499	-0.103749	-0.0643503	0.00414096111009	0.0107638550009999	0.0106021	0.0006862999999999	4.710076899999987e-07	0.0001124045244099	0.0086871699999999	0.0005245699999998	2.751736848998947e-07	7.546692260889827e-05	-0.00704818	-0.00018836	3.54794896000001e-08	4.9676841312400005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.1857144527452	1.890173895423345	3.572757354939863	530254.434733055	842.9278034682533	1.223366099262762	710527.2818598142	1.496624612825386	703.6547038547953	0.8270167410221347	495129.94225697976	0.6839566899308727	724.8825301963034	675.3531198385741	0.8711379999999999	19.353121	0.1237388	0.0676249	0.0129194923	0.0134014085	0.0195680741	-0.0040681451	0.0079869297	0.0301746478	-0.010356193	-0.0179268821	0.0077431658	0.0181926914	-0.0239631447	0.0653534912	-0.0350161709	-0.034124057	0.0313286122	-0.0563827128	0.1794170356	0.0180740311	-0.0492705056	0.0232703051	0.0463044993	-0.0078262041	0.0070464705	0.0438290293	0.0434297394	-0.0145640487	0.0102024244	-0.0161002098	0.0221896182	-0.0535734637	0.0416885585	-0.0126401017	0.042255541	0.0130776144	0.0039783074	-0.0307194027	-0.105516962	0.0794170796	-0.0405906974	-0.203136	-0.009486	8.998419600000042e-05	0.041264234496	0.028104	0.058693	0.000789834816	0.003444868249	-0.0766332	0.0271157999999999	0.0007352666096399	0.00587264734224	0.0103538	-0.0002482999999999	6.165288999999996e-08	0.00010720117444	0.00875976	7.259000000009973e-05	5.2693081000144795e-09	7.67333952576e-05	-0.00729617	-0.00024799	6.149904010000002e-08	5.32340966689e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
726.8353561564358	-1.3503582963094232	1.823467528411688	528289.6349590528	842.9520803830635	0.0242769148102297	710568.2098221347	0.0005893685927031	702.5278843068066	-1.1268195479887029	493545.4282285979	1.269722293729464	724.0483901057487	679.8699600372848	0.829094	18.419075	0.0661801	0.0308544	0.0240970355	-0.0080628306	0.0376762053	-0.0047511735	-0.0237228342	0.0083527238	-0.0040410256	-0.0064474466	-0.0004494979	0.0075484486	0.0095995855	-0.0318946706	0.0037472374	0.0147771905	-0.0621023699	0.0403773576	0.0173036015	0.0136047109	-0.0046931732	0.038096982	-0.0690386919	-0.0712866599	-0.0715414353	-0.0020386729	0.041753783	-0.0072341695	-0.0037790282	-0.0006544181	0.018467517	0.0332954167	-0.015747957	0.0363073784	-0.029113903	-0.0117742467	-0.0506177483	0.0468905702	-0.1064242213	0.0827696937	-0.0471607147	-0.202573	0.000563	3.1696900000000893e-07	0.041035820329	0.0125915	-0.0155125	0.00015854587225	0.00024063765625	-0.0963223	-0.0196891	0.00038766065881	0.00927798547729	0.0101649	-0.0001889	3.56832100000002e-08	0.0001033251920099	0.00901494	0.00025518	6.511683240000035e-08	8.126914320360002e-05	-0.0074604	-0.0001642299999999	2.6971492899999865e-08	5.565756816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.9943730806033	-1.8409830758324688	3.3892186855015773	525616.840998537	841.2806227320086	-1.6714576510548795	707753.0861843562	2.7937706792698958	702.982300073757	0.4544157669503192	494184.11421698966	0.2064936892530468	724.2875270562223	674.5393559828483	0.8224289999999999	18.271015	0.0736624	0.0374302	0.0137308259	-0.0002663386	-0.0182770853	-0.0017336257	0.0002502627	-0.0124036138	0.0157433833	-0.0117345169	-0.0106867466	-0.0077230029	-0.0159977985	-0.0222226284	0.0215173026	-0.0400346742	-0.0568431939	0.0060955021	0.0223088731	0.0357673324	0.0188091072	-0.0601537406	0.0504104708	-0.0765204362	-0.0775416884	0.0084468701	-0.0261167263	-0.009367376	-0.0028826574	0.0197183727	0.0170958769	0.0091739217	0.0008013426	0.0490557248	0.0105077059	0.0186460845	-0.0604509421	-0.0587725986	-0.1072860197	0.0859808972	-0.0535494744	-0.206976	-0.0044029999999999	1.9386408999999914e-05	0.0428390645759999	0.0247697	0.0121781999999999	0.00061353803809	0.0001483085552399	-0.0669101	0.0294122	0.00086507750884	0.00447696148201	0.0100215	-0.0001434	2.056356000000004e-08	0.0001004304622499	0.00876675	-0.00024819	6.159827610000029e-08	7.685590556250001e-05	-0.00762219	-0.00016179	2.6176004100000065e-08	5.80977803961e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
