global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
700.7827994951829	-0.381608236186139	0.145624845925096	491096.5320683057	871.9979505546304	-0.1732118478290658	760380.4257714757	0.0300023442283594	717.140301087689	2.3769056599627447	5.649680516362931	514290.2114441412	736.9176991832371	585.6524653655375	1.146674	24.782877	0.03925215	0.021327	0.0526254188	-0.0134832022	0.0535992623	-0.1471855707	-0.0956174041	-0.0585866818	0.0410092605	0.0573771163	-0.0440517717	0.1776261919	-0.0326190895	-0.1414986874	-0.0133661491	0.1188810925	-0.0583546695	-0.0721979199	0.0839062555	-0.004873548	0.1486263468	0.0620955403	-0.024786134	-0.0146106417	-0.12089457	0.0657157036	0.0652554451	0.0817324538	-0.0636866262	0.0954692622	0.1844371727	0.0428612857	-0.0842522599	0.0216718537	-0.0374509985	0.0444923655	-0.0608841196	0.1757508794	0.0595207236	-0.0301937759	-0.0325351858	-0.0799951682	-0.042669337	0.0210663809	-0.0551204434	0.1187466631	0.0003343757	0.0184920245	0.1324527057	0.0430893725	-0.1110864611	0.1289210871	0.0431153912	-0.0908804112	0.0727342604	-0.0430572234	0.0547611247	-0.1323691343	-0.1175836353	-0.0398504771	-0.0541650045	-0.0121549095	-0.0677314751	-0.0922134412	-0.0373950682	0.0581853325	0.0749312656	0.0502010106	0.0643807012	-0.023720809	0.0640210374	-0.0664258846	0.0833738503	-0.0596763692	0.0267810873	0.0473584772	0.0673256473	-0.1509120992	0.0965674545	-0.0400683441	-0.1255727399	-0.0696960414	0.0985612888	-0.0294452986	0.1078548424	-0.1216996083	0.1694133345	-0.0785711813	-0.0245636856	0.0964734751	-0.070598953	-0.1090656624	0.0128913782	-0.1545925612	0.0131044248	-0.0463192462	0.1434249621	0.0572351949	0.0461308448	0.011996816	-0.0191875659	0.0466147935	-0.0290227476	-0.0832320578	-0.0539859699	0.0361393265	0.0932374046	-0.0930950027	0.0476021435	0.0525397858	0.0560109055	-0.0889712143	0.0614052894	-0.044148265	0.0430026818	-0.1341810712	-0.0564347039	-0.01131891	-0.0253824935	-0.1203993534	-0.0750362016	-0.0165379384	0.0966728009	-0.0262373	4.039999999999946e-05	0.00068839591129	1.6321599999999567e-09	0.0764003999999999	-0.0026017000000001	6.76884289000057e-06	0.0058370211201599	0.0730356	-0.0020853999999998	4.3488931599995415e-06	0.00533419886736	-0.000979549	-0.000256634	6.586100995605129e-08	9.595162434009998e-07	-0.000406532	-0.000289084	8.3569559056e-08	1.6526826702399997e-07	0.000833961	0.0001447749999999	2.0959800624999995e-08	6.954909495210001e-07
701.3510671717914	0.5682676766085706	0.3229281522781029	491893.3194230107	871.9694456127436	-0.0285049418868084	760330.7140821954	0.0008125317119703	715.9092594017679	-1.2310416859210136	1.5154636324752515	512526.0676971879	735.8629812818083	585.286700363161	1.220846	26.38595	0.07063585	0.0347434	-0.0678215476	-0.0710594737	-0.0502085959	0.1954793318	0.0316434957	0.0893201529	0.0087512815	0.0056960935	0.033944793	-0.1379536004	0.1188799257	0.0763912435	-0.1137897096	0.1024677804	-0.0406480255	0.0823558697	0.0380940901	0.0118277565	0.1045934463	0.0100686577	-0.121642538	-0.0086482621	0.0628759163	0.0325192468	-0.0164626058	-0.0089868792	-0.0594857892	0.0320144361	0.0065278198	0.0760916148	0.0124617043	0.1231617858	-0.0031371641	-0.0844929527	-0.0205642769	-0.0225327997	0.0426336093	0.0761268079	-0.0965718666	0.0518783679	-0.0134751857	0.1181823753	0.1826098836	-0.2562234912	-0.0031301834	-0.0978840277	-0.0222476643	0.0915369326	-0.03672353	-0.0306914886	-0.0038245295	-0.0052337009	0.0178933635	0.0235421971	-0.0615493739	-0.0879021556	0.071335887	-0.0408369	0.0687221153	0.0450076428	-0.170731823	0.0980666951	-0.0484367486	0.0457486906	0.0515821734	-0.0363119134	0.0650917545	0.0821999005	-0.0041186724	-0.1738111416	-0.0736851184	0.0209283933	0.0546501498	0.0453539855	-0.1118649829	0.1638888526	-0.0716865441	-0.1144337866	0.0207448899	-0.0662655638	-0.0793984291	-0.0853416839	0.0004480856	-0.0422833683	0.0349731558	0.0200250826	-0.1267027653	0.1186390679	0.0852712844	0.0719022006	-0.0431205568	-0.0846729378	0.0492165507	-0.1542435479	-0.0415520217	0.0367502634	0.1351532973	-0.1467529409	0.0066415565	0.0237560586	0.0068986028	0.022755329	-0.0136535898	-0.0012247377	0.0284909186	0.0933858689	-0.065239116	-0.0091307129	-0.0326788324	-0.0308487058	0.1217592299	0.1445446619	0.1123966622	0.0724173277	-0.0326456435	-0.023892849	-0.0066842108	-0.037735046	-0.0768132552	-0.0118330366	0.092661062	-0.0284792	-0.0022418999999999	0.0008110648326399	5.026115609999991e-06	0.103274	0.0268736000000001	0.00072219037696	0.010665519076	0.08708	0.0140443999999999	0.0001972451713599	0.0075829264	-0.00115176	-0.000172211	2.965662852100001e-08	1.3265510976e-06	-0.000492009	-8.547699999999998e-05	7.306317528999996e-09	2.42072856081e-07	0.00054213	-0.000291831	8.5165332561e-08	2.9390493690000005e-07
701.1687192487631	-0.1823479230283737	0.0332507650327617	491637.5728529507	873.4821169546899	1.5126713419463158	762971.0086396466	2.288174588745668	716.2690176226644	0.359758220896424	0.1294259775025602	513041.3056061367	736.3686406510512	581.1298973522579	1.201967	25.977932	0.11184145	0.0758724	-0.0105241138	0.0730908432	0.1306678047	-0.1602588523	0.006191717	-0.0356539285	-0.0345344185	-0.0062738895	-0.0980994545	0.1940014623	-0.0978196387	-0.0988799805	0.0759073664	0.0021166037	0.0006720019	-0.0445538764	0.1860936712	0.1539804261	-0.0371162492	0.0454733596	-0.1049254438	0.0949987361	-0.0228157417	0.0459282371	0.0167030212	0.1850382931	-0.0656798437	-0.0439727201	0.0066666711	0.0078809985	-0.0610090453	-0.0105659557	0.0719673723	0.0051133704	-0.0026562189	0.015511294	0.0261140561	0.0512562115	0.0158138984	0.1169086474	-0.1101187986	0.0238270665	0.118641696	0.0176414578	0.0366654378	0.043774979	0.1121471218	-0.2105171984	0.0207681178	0.0654107527	0.0178044783	-0.0539037328	0.0511947634	-0.1254786187	-0.0622006692	0.0879222272	-0.0228706296	0.0427902647	-0.0349587135	0.0347671868	-0.0775646093	0.1180462738	0.0407898863	-0.1127848688	-0.0218653361	-0.0947519392	0.0638402124	0.0951092203	-0.0510542249	0.0987074015	0.0783748163	0.0198233182	0.0517712627	0.0244719862	0.0121529494	-0.1948203788	0.0689410826	0.0016481122	0.0977307674	-0.0207151541	0.0214514576	-0.088234929	-0.0528796653	0.0262697541	-0.0423402355	0.0489246565	-0.0570681189	0.0783203978	-0.0725412973	-0.0459211369	0.114621708	-0.0910130683	0.0466433267	-0.0274132324	0.0158962363	-0.0461660348	0.0215923267	-0.1539399313	-0.0922180396	-0.0754615353	-0.0401990798	-0.0867858363	-0.2586089475	0.0443200932	-0.0036812998	-0.0045057803	-0.0011187696	0.1113837173	-0.1422972828	-0.0692162637	-0.0833495273	-0.0693933127	0.0862555841	-0.069791704	-0.0567292187	0.158699609	0.0263361265	-0.0388870212	-0.0785574968	-0.0071079182	0.0882931893	-0.0262723	0.0022069	0.0006902337472899	4.870407610000005e-06	0.0305274	-0.0727466	0.00529206781156	0.0009319221507599	0.109322	0.0222419999999999	0.0004947065639999	0.011951299684	-0.00101776	0.000134	1.7956000000000002e-08	1.0358354176e-06	-0.000406532	8.547699999999998e-05	7.306317528999996e-09	1.6526826702399997e-07	0.000615572	7.344199999999995e-05	5.393727363999993e-09	3.78928887184e-07
701.8263361760942	0.6576169273311052	0.4324600231124041	492560.20615036	873.4392913482188	-0.0428256064710694	762896.1956708787	0.0018340325696149	715.6239312784544	-0.6450863442099717	0.4161363914861861	512117.61101843	734.7457484408226	586.253552861534	1.163039	25.13658	0.1357967	0.0996346	-0.0199319386	-0.0630013375	-0.1583443803	0.0437901597	0.0597282226	0.1061381017	0.0504394667	0.0128104043	0.1926871886	-0.0664595689	0.0321442371	0.0178756143	-0.0417948655	0.0227602373	0.0341933795	0.0628641705	0.0239469665	0.0528296126	0.1152112139	0.053569181	-0.1292602158	-0.0472189331	0.083348329	-0.1837227096	0.0135814615	-0.1002336764	0.012254423	-0.0457394421	-0.159369682	-0.0686683076	-0.0860548911	0.0936726614	0.0462219926	-0.0105624785	0.0772087866	-0.0482201366	-0.1166190178	0.1866885048	-0.0208635841	0.0558461281	-0.019457576	0.0424613339	0.1400853622	-0.1290049129	0.1192392961	-0.0563457446	0.0874795524	0.2321716998	-0.0342104468	0.0660407791	0.0558456498	-0.0630151751	-0.0708484397	0.1007216777	-0.0241422813	-0.0109851057	0.0190002335	0.0149420346	-0.0169701142	-0.1282426192	-0.1825002074	-0.0030165817	0.0128630949	0.0189903279	0.0073845869	-0.0442282602	-0.0999400454	0.0506623863	0.0542874011	0.0094247871	-0.1531013708	-0.0129724317	-0.1113178816	-0.0392557041	0.0166623321	0.122614482	-0.0486865242	-0.0743088286	0.0634810412	0.1792167741	-0.1386150687	-0.0517496751	-0.0743954281	0.0166676827	-0.0536965439	0.1024470489	-0.1075987107	0.0281935223	-0.0245634528	0.1564742729	0.0439803087	-0.0438722653	0.0660675183	-0.0664086123	0.0390635606	7.40568e-05	0.1305536669	0.0004771746	-0.004498382	0.0844412197	0.0131687888	-0.132660128	-0.0514769159	-0.0749996905	0.0064669664	-0.0058521785	-0.0344604754	0.0522989513	-0.0544358074	-0.0238330931	0.0733934867	0.1615887924	-0.072910394	0.0521561844	-0.0644423552	-0.0193518826	-0.0752533189	-0.0369876594	-0.0802681812	-0.0023706562	0.0835859703	-0.0174051	0.0088671999999999	0.00030293750601	7.862723583999997e-05	0.127809	0.0972816	0.00946370969856	0.016335140481	0.0877113999999999	-0.0216106000000001	0.00046701803236	0.0076932896899599	-0.00114641	-0.00012865	1.655082250000003e-08	1.3142558881000002e-06	-0.000406532	0.0	0.0	1.6526826702399997e-07	0.000647668	3.209600000000001e-05	1.0301532160000007e-09	4.19473838224e-07
701.6085203383703	-0.2178158377238332	0.0474437391633352	492254.5158113974	874.4686061636248	1.0293148154059963	764695.3431657528	1.0594889892142805	715.7509902631257	0.1270589846712937	0.0161439855857	512299.48006264505	735.4555721870985	582.4053936576406	1.206545	26.07687	0.12436605	0.0770007	-0.0430937592	0.1095479404	0.1482666925	-0.0868398469	-0.040768896	-0.0040886451	-0.1541412506	-0.0380579151	-0.1915027696	0.0035677353	-0.091420557	0.015359652	0.1428838686	0.0321488744	0.0912707972	0.0171946106	-0.0734796205	-0.0599035159	0.0776954616	-0.0148842822	0.0165070345	-0.105927967	0.1244320084	0.0917777827	-0.019349442	0.024222784	-0.0276096897	0.099625641	-0.0140744139	-0.1368337768	0.0705826729	0.0258854631	-0.1604210116	-0.0355875549	-0.0291934756	-0.057862101	-0.0210199525	0.0153839648	-0.0264032975	0.1009750731	-0.1249675617	0.0316451415	0.0871799383	0.135198902	-0.0452539085	-0.0418932828	-0.1477429699	-0.0543480904	0.0757038865	0.0105575125	0.0541518251	0.0128889104	-0.141721379	0.0867102974	-0.0090441041	0.0393625309	0.0077033148	0.0953497806	-0.0796318064	-0.1049319193	0.0495021046	-0.030035313	-0.0623383014	0.1192321394	-0.0278501853	-0.0912440512	-0.0515419899	0.066066808	0.1666249441	0.0256021119	0.0412565502	0.1633419559	0.0069170529	-0.0111362264	-0.1083659829	-0.1085838659	0.0821466817	0.0849142985	-0.0245807305	0.0197262886	-0.1169537917	-0.1122423508	0.0715535603	0.1098684868	-0.0010138119	0.0697403021	-0.0198585013	-0.1943721109	0.07462856	-0.0617280905	-0.0191467043	-0.1164213447	-0.0030976247	-0.0415623308	-0.1037583051	-0.1094498639	0.0381424085	0.0602448341	-0.1593577654	-0.0615148407	0.0132793765	0.0962443032	0.1238091836	-0.0848993604	0.0515972859	0.0190076603	0.0475658933	-0.0001190086	-0.0685711152	0.039089038	-0.0492127667	-0.008192505	0.0203394679	0.0084241673	-0.0336966432	0.0445174476	0.0047932551	0.0443576653	-0.0819445778	0.0023706562	0.0785574968	-0.0262691	-0.008864	0.00069006561481	7.857049600000001e-05	0.053633	-0.074176	0.005502078976	0.002876498689	0.102687	0.0149756000000001	0.00022426859536	0.010544619969	-0.0007650009999999	0.0003814090000001	1.454728252810763e-07	5.852265300008469e-07	-0.000349355	5.7177e-05	3.2692093289999997e-09	1.22048916025e-07	0.000559245	-8.842300000000002e-05	7.818626929000003e-09	3.12754970025e-07
702.3760820118663	0.7675616734959476	0.5891509226198997	493332.1605823399	873.6032288608885	-0.8653773027363059	763182.60147617	0.748877876091164	715.3706165116038	-0.3803737515219154	0.1446841908468558	511755.1189681921	734.7513977768666	589.4533391600065	1.257275	27.173275	0.0643701	0.0381909	0.0039927823	-0.0609041542	-0.2000986831	-0.0538721609	-0.0914410103	0.06806387	0.0234038121	0.1218794082	0.1117935641	0.0243781349	-0.0763292469	-0.0839028675	-0.0453047252	-0.0131041584	0.0044519234	0.1506078847	-0.0413487029	-0.0894987101	0.0966074401	0.064015037	0.0607569579	0.0276889699	0.007250945	-0.1895610498	-0.0159709275	-0.1048705543	0.0004965372	0.1301784196	-0.1304450766	-0.0844870549	-0.0199817179	-0.0775656356	-0.0944912783	0.010740581	-0.0957339234	0.0063348633	-0.0158340577	-0.0661485224	-0.0265713781	-0.1939475531	-0.1588655251	-0.040480631	0.071737976	-0.0510339041	0.0412698441	-0.0395599038	0.089633307	-0.099767797	0.0213306962	-0.0589718208	0.0343811025	0.0313978883	-0.0551056104	-0.1089751233	-0.0453603013	0.0177299251	-0.0706289382	-0.0095885012	-0.0514687377	0.0764761002	-0.0735637525	-0.0058082714	0.1633549535	-0.0170436097	-0.0986991312	-0.1188477289	0.1082273016	0.0028976857	-0.0376003735	-0.1690684532	-0.0998156757	-0.0371080754	-0.1938391218	-0.0199544255	0.0869350061	-0.0499623214	-0.0436363168	-0.0490791977	-0.0555797405	0.0913836697	-0.074432386	0.0037073057	0.0409666612	0.070920657	0.1142256647	0.0487554503	-0.0564963905	-0.0089382657	0.0170852958	-0.1830754897	0.0647853845	-0.0494852588	0.0390015558	0.0022941488	-0.0288814105	0.0129250541	-0.0290029151	0.0689696753	-0.0824063741	-0.0489812272	0.0152647668	0.0779982456	-0.0043170928	-0.0691237635	-0.0439286052	0.0940546727	-0.0549469405	0.1362872009	-0.0067797059	-0.150029331	-0.0617744538	0.0075035167	-0.0750050673	-0.0100750591	-0.0078866458	-0.1482913792	0.0771879521	0.1104679037	-0.0835859703	0.0071079182	0.0732270951	-0.0262603	8.79999999999978e-06	0.00068960335609	7.743999999999613e-11	0.0804537	0.0268207	0.00071934994849	0.00647279784369	0.0756424	-0.0270446	0.00073141038916	0.00572177267776	-0.0008623259999999	-9.7325e-05	9.472155625e-09	7.436061302758276e-07	-0.000260822	8.853299999999996e-05	7.838092088999993e-09	6.802811568400003e-08	0.000535183	-2.406200000000004e-05	5.789798440000021e-10	2.86420843489e-07
701.2351919839766	-1.140890027889668	1.3016300557380875	491730.79447680456	873.5273975322326	-0.0758313286559086	763050.1142394352	0.0057503904057204	715.6376239685544	0.2670074569506369	0.0712929820672462	512137.20883935806	736.0057474485023	587.9450976525076	1.260892	27.251467	0.03938985	0.0179315	-0.0079333234	0.0892904202	0.1307698443	0.1163857701	-0.0780943922	-0.0386686703	-0.1338044338	-0.1438306168	-0.0809571079	-0.0505287293	0.0641382168	-0.0531766175	0.0885696584	0.0451932721	0.0163507734	0.1031959199	-0.0481516936	-0.0318392324	0.0222756322	0.0153371966	0.0399833239	-0.0264588155	0.0711635973	0.1253168075	-0.02841444	0.0926506547	0.0501845247	-0.0190720637	-0.0057254414	0.1045981133	0.0515040746	-0.0225360897	-0.0417721297	-0.1091499625	-0.0886029355	-0.0102045572	-0.0132579491	0.0370412617	0.0755161015	0.0415812012	-0.0391847882	0.0391548447	-0.0757977786	0.0424254206	0.0044110119	0.1121091341	-0.028425457	-0.0559495625	-0.0746600076	-0.0243491228	-0.0060392683	0.0616840984	-0.2166493954	0.0161448161	-0.0390429508	-0.0035608933	0.1213405055	0.066615113	-0.0236303108	0.0082569674	-0.0659540585	-0.0352978279	-0.069666103	0.0585027413	-0.1099585443	-0.0899504272	-0.1051636547	-0.0186785029	0.0840146167	0.0068390148	0.0049858522	0.0832805157	0.1310766679	-0.1275319729	-0.1125112485	-0.0022758368	0.0826152056	0.0518013506	-0.0567547283	-0.0807545293	-0.0900194342	0.0668732328	0.014766032	-0.0060427054	-0.0250164225	0.0056753634	-0.0235565587	-0.1450478121	0.1407648603	0.0742794794	-0.0220810816	0.0101957793	-0.0471568655	0.0403992524	0.1075182243	0.034768169	-0.0135842523	0.0448551524	-0.1230453788	-0.1157861672	0.0030601462	0.0299562897	-0.0144322182	0.0555111854	-0.1079814014	-0.0284080656	-0.0703000545	-0.0905207025	0.0148148338	-0.1990126412	-0.0191869126	0.0204966727	-0.0020043994	0.0130601485	-0.0327873866	0.0510961662	0.0247347635	0.04482531	-0.0851916578	0.0118330366	0.0676152521	-0.0214655	0.0047948	0.0004607676902499	2.2990107040000017e-05	0.0928277	0.0123739999999999	0.0001531158759999	0.00861698188729	0.0811869999999999	0.0055445999999999	3.074258915999889e-05	0.0065913289689999	-0.00101536	-0.0001530340000001	2.3419405156030635e-08	1.0309559296e-06	-0.000406532	-0.0001457099999999	2.1231404099999988e-08	1.6526826702399997e-07	0.000569968	3.478500000000007e-05	1.2099962250000048e-09	3.24863521024e-07
700.583309711617	-0.6518822723596713	0.4249504970168087	490816.9738464834	869.7607899720008	-3.7666075602318183	756483.8317727189	14.187332512795496	715.6943453635778	0.0567213950233735	0.0032173166533975	512218.3959854001	735.7493157647365	586.4874026171518	1.190291	25.725565	0.0912617	0.0473779	0.0375872817	-0.0975965168	-0.0229945006	-0.0679722967	-0.094768234	-0.0360573106	0.0178946858	0.1736412168	-0.0323682017	0.0760139124	0.0660359546	-0.1535391966	-0.0181339146	0.0643060122	-0.0479431644	0.1524854521	0.0335629314	0.0073726528	-0.0191944657	-0.0415858119	0.1473896857	-0.0842275521	-0.0361035561	0.0243618398	-0.0531230747	-0.026941669	-0.0665083801	-0.0485695102	-0.1892340343	-0.0357589015	0.2218769038	-0.0991182146	0.0108670144	-0.0175643018	-0.0051395907	-0.130463839	0.0622738688	0.0277428853	0.0125567862	-0.0981981364	0.0687566273	-0.0207425344	-0.0194202114	0.0629953241	0.0015242849	-0.081029977	0.010134413	0.0218738477	-0.1723705696	0.0778570012	-0.1580588073	-0.1723502015	0.0810448734	-0.0071243504	-0.0170661298	0.131909855	-0.128907648	0.0469561948	-0.0351481667	-0.0675930005	0.0568339658	0.026187756	0.0233063928	-0.0063669266	-0.0267808561	0.0198607805	0.2052110244	0.0004684152	0.0671078138	0.026077516	0.0635258253	0.0010224788	-0.1407136172	0.1002366747	-0.0159714549	-0.0969077223	0.0012907372	-0.0361530003	0.0141266028	-0.0610456137	-0.0515285812	0.1758883659	-0.1120581654	-0.0087632147	0.0987630812	0.1429716525	-0.0789108785	0.0425831022	0.1566473757	-0.1464751154	0.0632394864	0.0177103914	0.0701100332	0.0367274189	-0.0783575399	0.0247035718	0.008407632	0.0935242058	0.0447069565	-0.0944706225	0.0662383076	-0.0965195756	0.1476456704	0.0065318145	-0.0367431376	-0.1186804023	-0.1924977921	-0.1285706196	0.0877987388	0.209536947	-0.0421954435	-0.0759827162	0.1185003254	-0.0762235713	-0.1193569132	0.0357625305	-0.0117907663	-0.1286074455	-0.0867609543	0.0165379384	0.0617435365	-0.0262727	-0.0048072	0.0006902547652899	2.310917184000001e-05	0.0541806	-0.0386471	0.0014935983384099	0.00293553741636	0.103052	0.0218650000000001	0.000478078225	0.010619714704	-0.000630358	0.000385002	1.4822654000400005e-07	3.97351208164e-07	-0.000406532	0.0	0.0	1.6526826702399997e-07	0.000436122	-0.000133846	1.7914751716000006e-08	1.90202398884e-07
701.1186662791331	0.5353565675161462	0.28660665438267	491567.3842050304	871.9326210466697	2.171831074668944	760266.4956453154	4.71685021689766	715.4513957336465	-0.2429496299313314	0.0590245226837708	511870.6996572228	735.0027275408718	584.366186514068	1.095784	23.68301	0.10340105	0.0650988	-0.0193897169	0.0466708357	0.02311085	0.1303893073	-0.0482074239	0.0562042868	-0.0023492391	-0.1271669922	0.0557548438	-0.1068661817	0.0052272792	-0.1254153717	0.0941936151	-0.0118740068	-0.107120985	-0.0106074788	0.0460488657	-0.0429753741	0.0709756174	-0.0216197048	0.0253982133	-0.0109811969	0.0184758901	-0.1237560768	-0.0311961684	0.0503544361	-0.0161904325	0.0294209054	0.0288328971	0.1572385763	-0.0807127063	0.0955049165	-0.0887788338	0.0880227635	-0.0114211995	-0.0196677744	0.0295990051	-0.0161535152	-0.0596536321	0.0621061872	0.1054806633	-0.0358378457	-0.0032869207	-0.0096879432	0.0717495847	-0.0676469026	0.0423405127	0.0622374568	-0.0209649303	-0.1752432705	-0.1017343602	-0.0210491645	0.0120136219	-0.0680325223	-0.1189662281	0.0322835226	0.0055782089	0.0710205738	0.053635692	-0.1142949094	0.0096876324	0.0179635173	0.0801390037	0.0057721581	0.0648595374	-0.0643015737	0.0389464725	0.0600160438	-0.0838223196	0.036611511	-0.0952396633	-0.063814114	0.0281333912	-0.1292359272	-0.0690365634	0.0315974312	-0.0201591564	-0.0737313462	-0.0413762322	-0.099928685	-0.0130603248	-0.0181214591	-0.0649883424	-0.2236362754	0.0150570688	-0.0933170006	0.0398888496	0.0028791415	-0.0903124081	-0.0254010936	8.2802e-06	-0.0352646454	0.0703102291	-0.0814552394	-0.0372573453	-0.0169428829	-0.0181931044	0.0479430518	0.1245042079	-0.1451510276	0.0475195814	0.0518763369	0.0042484862	-0.0096297424	-0.1225349549	-0.0720721372	-0.0255682784	0.1079228801	-0.0810541576	0.1655887808	-0.0882531034	-0.0193344327	-0.0780874376	0.0355463906	-0.0635012387	0.0983247525	-0.0028478713	-0.020587529	-0.0882931893	0.0212145853	0.0556345156	-0.0262661	6.599999999998968e-06	0.00068990800921	4.355999999998637e-11	0.114501	0.0603204	0.00363855065616	0.013110479001	0.0817191	-0.0213329	0.00045509262241	0.00667801130481	-0.00102928	-0.000398922	1.59138762084e-07	1.0594173184e-06	-0.000406532	0.0	0.0	1.6526826702399997e-07	0.000472023	3.590100000000002e-05	1.2888818010000015e-09	2.22805712529e-07
702.273424530086	1.1547582509529093	1.3334666181438222	493187.9628012144	872.1013321142009	0.1687110675311487	760560.7334753637	0.0284634243074998	716.7336511403606	1.282255406714171	1.644178928047724	513707.12667699216	736.5800309230243	583.8651400066423	1.095835	23.684116	0.07098695	0.0365822	0.0464070738	-0.1019362014	0.0125730455	0.0065578064	-0.0605048051	-0.1049239245	0.0072216005	0.1042856849	-0.0130127338	-0.0033126567	0.0583251625	0.0572940938	0.158190375	0.092248898	-0.03744939	-0.0657573958	0.0453046954	-0.0702884863	0.0250472113	0.0754945253	0.0317159797	0.0477818601	-0.0299341378	0.0734583451	0.0338989557	-0.1021273868	-0.0821145392	-0.0324570071	0.0412107005	0.0078832167	-0.0463871279	-0.1313423511	-0.0363293646	0.0786904698	0.030413951	-0.078597402	-0.0947313987	-0.0279194554	-0.0562340495	0.0474383892	0.0341899585	-0.0455560826	-0.0254177113	0.0873947752	0.0368568809	-0.072853988	-0.0207387649	0.0161717584	0.1049602666	-0.0042322891	0.0950902366	0.0302293658	-0.0396981365	0.0180300107	-0.0221270841	0.2025798768	0.0185718409	-0.0873899278	-0.0303664704	-0.160515891	0.0324840913	-0.0347321725	0.0270751172	-0.0171383679	0.0245861832	-0.1437232764	-0.0790377442	-0.0982645953	-0.1160528133	0.0760634731	0.1016575493	0.0288891452	-0.0639706098	0.078461795	0.079608482	0.0643937143	0.0844067019	-0.0351096532	-0.0323529785	-0.1138672551	-0.0442005261	0.0479137541	0.0836117574	-0.0230845935	-0.1407128841	0.0091256284	0.1292652136	-0.0252641459	-0.0752221391	-0.0388917904	-0.010621475	-0.0417182194	0.0375217043	0.0634140028	0.0306151199	-0.0138206698	-0.0576849931	0.0838945512	0.06354244	0.060167263	-0.0634253589	-0.0168885322	0.0028693659	0.0158106641	-0.0582771096	0.0237563224	0.0037229516	-0.0063886191	-0.0436594655	0.1079395835	-0.0193486615	0.0456320809	-0.1041113919	-0.0536203213	0.0560135908	0.0067209077	-0.0268749878	-0.0209011304	-0.0897877085	0.0258549876	0.0493116688	-0.0262867	-2.059999999999909e-05	0.0006909905968899	4.2435999999996254e-10	0.0842427	-0.0302583	0.00091556471889	0.00709683250329	0.098861	0.0171419	0.00029384473561	0.009773497321	-0.000786325	0.000242955	5.9027132025e-08	6.183070056250001e-07	-0.000290064	0.000116468	1.3564795024e-08	8.413712409599998e-08	0.000360123	-0.0001119	1.2521610000000004e-08	1.29688575129e-07
